決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,14,0,322016,松江市,3,白潟駐車場,19,1,0,3,1,0,0,0,0,0,4031103,4031103,0,2,1,100400,5,0,3645,135,0,2400,0,1027625,235,1027243,147,0,0,0,513500,0,514125,0,0,0,4030424,4031031,0,200,0,0,15000,12000,5000,4031103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,360007,徳島県,1,藍場町地下駐車場,19,1,0,1,1,0,0,0,0,0,3480401,3480401,0,2,1,20400,0,1,5400,295,700,2300,0,1040508,931229,77755,12276,9205,10043,0,573000,430000,37508,0,3461224,3470218,3470318,3500331,0,300,300,0,14000,10000,4000,4260301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,360007,徳島県,2,松茂駐車場,19,1,0,1,1,0,0,0,0,0,4150406,4150401,0,2,1,3400,0,0,2870,230,0,2400,0,644395,132400,511995,0,0,0,0,0,0,644395,0,0,0,4140201,4150327,0,100,100,0,0,0,0,4150401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,362018,徳島市,1,新町地下駐車場,19,1,0,3,1,0,0,0,0,0,3461101,3441225,0,3,2,20400,0,2,3212,133,0,2400,0,395000,375000,0,18750,1250,0,0,150000,243000,2000,0,3450302,3450707,3450901,3461015,0,300,0,0,15750,12000,5500,4250401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,362018,徳島市,2,紺屋町地下駐車場,19,1,0,3,1,0,0,0,0,0,3600219,3591220,0,3,2,20400,0,2,10018,287,0,2400,0,2705000,2602700,0,89771,12529,0,0,2705000,0,0,0,3570108,3570730,3561130,3600219,0,300,0,0,18000,10500,10500,4170701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,362018,徳島市,3,徳島駅前西地下駐車場,19,1,0,3,1,0,0,0,0,0,3620401,3620401,0,3,2,20400,0,1,5726,154,600,2300,0,899043,0,0,899043,0,0,0,0,0,899043,0,3550122,3550313,3570216,3580916,0,310,0,0,0,0,3000,4210401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,430005,熊本県,1,熊本県営有料駐車場,19,1,0,1,1,0,0,0,0,0,3550301,3530401,0,2,2,100400,6,0,8523,298,0,2400,0,659000,461939,155000,13069,13936,15056,0,323000,242000,94000,0,0,0,3530401,3550225,0,320,0,0,21400,15200,10100,4090401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,430005,熊本県,2,熊本県営第二有料駐車場,19,1,0,1,1,0,0,0,0,0,4030201,3530401,0,2,2,3400,0,0,932,37,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,0,0,4090401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,60003,山形県,1,山形県営駐車場,19,2,0,1,1,0,0,0,0,0,0,106630,0,65521,0,41109,2236609,0,2083354,0,153255,510,5996,0,29022,0,29104,0,-82,1201806,0,1399811,0,-198005,219,3487,0,4020801,4,0,0,0,0,0,34,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,100005,群馬県,2,ｳｴｽﾄﾊﾟｰｸ１０００,19,2,0,1,1,0,0,0,0,0,0,210547,0,224717,10373,-14170,3572639,0,3657230,153259,-84591,877,6161,0,218581,0,219344,10224,-763,3682249,0,4013180,137463,-330931,723,5846,0,4130401,2,34398,0,1,0,1,21,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,160008,富山県,1,富山県営富山駐車場,19,2,0,1,1,0,0,0,0,0,0,41626,0,56618,3815,-14992,1955352,0,1207373,106222,747979,146,3568,0,36411,0,47154,306,-10743,1917324,0,1118089,98576,799235,140,3397,0,4240401,4,8246,0,1,0,1,26,25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,160008,富山県,3,富山県営富山中央駐車場,19,2,0,1,1,0,0,0,0,0,0,73035,0,83493,5201,-10458,2110414,0,1495702,83992,614712,285,3318,0,73124,0,78491,417,-5367,2094257,0,1536947,76830,557310,239,3003,0,4240401,4,11398,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,242012,津市,1,お城東駐車場,19,2,0,3,1,0,0,0,0,0,0,39143,0,42234,8503,-3091,1633438,0,1046619,169319,586819,273,6294,0,38368,0,34470,6975,3898,1705661,0,992466,159311,713195,264,6271,0,4150401,4,13444,0,1,0,1,15,15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,242012,津市,2,フェニックス駐車場,19,2,0,3,2,0,0,0,0,0,0,48362,0,69155,0,-20793,2457290,0,2423268,0,34022,488,6090,0,50871,0,68231,0,-17360,2503197,0,2306057,0,197140,428,6096,0,4150401,4,21763,0,0,0,0,31,27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,242012,津市,3,アスト駐車場,19,2,0,3,1,0,0,0,0,0,0,151040,0,129794,0,21246,1750313,0,2750338,0,-1000025,1039,3991,0,140845,0,123020,0,17825,1933048,0,2626249,0,-693201,964,4747,0,4150401,4,28766,0,0,0,0,28,26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,242012,津市,4,ポルタひさい駐車場,19,2,0,3,2,0,0,0,0,0,0,360223,0,441359,0,-81136,360223,0,441359,0,-81136,420,90,0,286926,0,339886,0,-52960,286926,0,339886,0,-52960,412,88,0,4250901,4,5634,0,0,0,0,14,14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,322016,松江市,1,大手前駐車場,19,2,0,3,1,0,0,0,0,0,0,47103,207,42236,7812,4867,1167362,51438,984390,243963,182972,190,2592,0,51720,204,38830,9055,12890,1143825,30687,937216,230744,206609,241,2522,0,0,0,0,0,1,0,1,29,37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,322016,松江市,2,城山西駐車場,19,2,0,3,1,0,0,0,0,0,0,59933,32720,86325,8267,-26392,1983250,447449,2318776,222857,-335526,127,1607,0,60713,32717,87967,8193,-27254,1978768,437959,2307615,142108,-328847,165,1613,0,0,0,0,0,0,0,0,8,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,322016,松江市,3,白潟駐車場,19,2,0,3,1,0,0,0,0,0,0,29676,739,30029,3264,-353,1531746,750438,2546606,131003,-1014860,224,2596,0,27514,737,31734,3356,-4220,1515922,750294,2546937,125583,-1031015,222,2591,0,0,0,0,0,0,0,0,17,16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,360007,徳島県,1,藍場町地下駐車場,19,2,0,1,1,0,0,0,0,0,-200,70894,0,62322,0,8572,6201693,1158284,6265059,6884,-63366,392,8641,0,71002,0,57207,0,13795,6181099,1077305,6118485,6288,62614,378,8245,0,0,0,0,0,0,0,0,47,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,360007,徳島県,2,松茂駐車場,19,2,0,1,1,0,0,0,0,0,0,9766,0,47161,0,-37395,246345,0,147430,0,98915,91,442,0,9753,0,44714,0,-34961,255964,0,122681,0,133283,84,429,0,0,0,0,0,0,0,0,56,48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,362018,徳島市,1,新町地下駐車場,19,2,0,3,1,0,0,0,0,0,143,17858,0,16844,0,1014,2748985,0,1907253,0,841732,238,9985,0,18663,0,15867,0,2796,2854730,0,1781587,0,1073143,232,8704,0,4250401,4,0,0,0,0,0,80,78,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,362018,徳島市,2,紺屋町地下駐車場,19,2,0,3,1,0,0,0,0,0,0,63002,0,1083,0,61919,5718111,0,7307292,0,-1589181,378,9994,0,64789,0,271,0,64518,5495515,0,6970269,0,-1474754,344,9322,0,4250401,4,0,0,0,0,0,74,67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,362018,徳島市,3,徳島駅前西地下駐車場,19,2,0,3,1,0,0,0,0,0,0,131680,0,44091,0,87589,4594839,0,2247733,0,2347106,990,101734,0,134697,0,43299,0,91398,4369854,0,1998853,0,2371001,991,11898,0,4250401,4,0,0,0,0,0,113,113,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,430005,熊本県,1,熊本県営有料駐車場,19,2,0,1,1,0,0,0,0,0,0,125227,0,59963,7628,65264,4783486,0,3518919,179892,1264567,567,10616,0,119908,0,44844,7068,75064,5985912,0,4007565,54952,1978347,499,9304,0,3550301,4,19773,0,1,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,14,0,430005,熊本県,2,熊本県営第二有料駐車場,19,2,0,1,1,0,0,0,0,0,0,3030,0,1136,0,1894,58899,0,20829,0,38070,25,0,0,3889,0,969,0,2920,87571,0,26971,0,60600,32,0,0,4030201,4,647,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
