決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080,列081,列082,列083,列084,列085,列086,列087,列088,列089,列090,列091,列092,列093,列094,列095,列096,列097,列098,列099
2019,46,1,0,11002,札幌市,1,施設001,21,1,1,2,1,0,1,1,2,2,2159212,1183046,0,257075,722810,4322143,1377231,1377231,0,0,12417183,424588,66058,126014,4060727,448790,305258,0,5970187.0,904175.0,2763684.0,1315558.0,234324.0,752446.0,992286.0,0.0,0.0,1331727.0,31842192.0,7490.0,624.0,2430900.0,2280853.0,78283.0,71764.0,1350250.0,184765.0,7473.0,937123.0,220889.0,3781150.0,27416.0,11141.0,581350.0,0.0,0.0,581350.0,27.0,1256065.0,1039.0,23338.0,505.0,47.0,0.0,0.0,19998.0,31862190.0,0.0,175.0,42202.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12025,函館市,1,末端給水事業,21,1,2,3,1,0,3,2,1,3,434216,214143,0,61257,139345,848961,246587,246587,0,0,1445599,70715,8434,36060,166119,25301,49910,1060,986405.0,251724.0,316746.0,381393.0,36542.0,0.0,44424.0,0.0,0.0,175578.0,4105153.0,1400.0,116.0,481510.0,464384.0,17126.0,0.0,238187.0,15329.0,0.0,186937.0,35921.0,719697.0,5493.0,2704.0,47887.0,0.0,0.0,47887.0,4.0,101277.0,76.0,11482.0,514.0,25.0,0.0,112994.0,0.0,4218147.0,0.0,7285.0,7317.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12033,小樽市,1,水道事業,21,1,1,3,1,0,4,2,2,2,206152,110876,0,22835,67095,406958,210550,210550,0,0,1041961,57148,2204,16913,16829,2282,35225,8366,387999.0,187669.0,33247.0,152879.0,14204.0,0.0,18055.0,0.0,0.0,153355.0,2357845.0,747.0,62.0,233645.0,227051.0,6594.0,0.0,127825.0,18719.0,0.0,88054.0,21052.0,361470.0,2859.0,1240.0,97973.0,0.0,0.0,97973.0,5.0,313979.0,197.0,5004.0,484.0,63.0,0.0,0.0,0.0,2357845.0,0.0,43.0,43.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12033,小樽市,5,簡易水道事業,21,1,3,3,1,1,1,4,5,1,0,0,0,0,0,0,12532,12532,0,0,34960,4204,54,131,41,0,34,0,5457.0,0.0,5123.0,334.0,0.0,0.0,1004.0,63244.0,45150.0,4735.0,126396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126396.0,0.0,6266.0,6266.0,0.0,0.0,12532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12041,旭川市,1,末端給水事業,21,1,2,3,1,0,2,2,2,3,300054,159616,0,73479,95031,628180,403830,403829,1,0,2808763,203011,7360,14917,113158,2172,85544,0,598309.0,243820.0,238065.0,108509.0,7915.0,0.0,50286.0,0.0,0.0,333344.0,5248874.0,1152.0,96.0,366806.0,356192.0,10614.0,0.0,195030.0,23006.0,579.0,141189.0,30256.0,561836.0,4058.0,1873.0,434.0,0.0,0.0,434.0,1.0,2009.0,6.0,403.0,488.0,2.0,552.0,0.0,0.0,5249426.0,0.0,8274.0,15394.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12050,室蘭市,1,末端給水事業,21,1,1,3,1,0,5,2,1,2,72234,40798,101,0,24015,137148,131261,131261,0,0,714875,91618,3986,11710,39646,2152,51323,0,223155.0,80063.0,94239.0,22346.0,12247.0,14260.0,7571.0,0.0,0.0,99351.0,1513796.0,282.0,24.0,90679.0,87151.0,3528.0,0.0,49895.0,6464.0,674.0,33805.0,8952.0,140574.0,1016.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,17793.0,0.0,0.0,1531589.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12068,釧路市,1,末端給水事業,21,1,2,3,1,0,3,2,1,2,216536,122055,12344,37439,73678,462052,269693,269693,0,0,2034899,181398,3469,24280,374005,2866,146789,0,481754.0,188374.0,94552.0,182442.0,16386.0,0.0,15335.0,0.0,0.0,223427.0,4219967.0,953.0,80.0,290200.0,282417.0,7783.0,0.0,162396.0,14356.0,811.0,110991.0,36238.0,452596.0,3522.0,1642.0,88143.0,0.0,0.0,88143.0,4.0,190836.0,158.0,1940.0,475.0,48.0,28462.0,0.0,0.0,4248429.0,0.0,13576.0,17053.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12076,帯広市,1,帯広市水道事業,21,1,1,3,1,0,3,2,3,2,156785,81092,0,37868,51204,326949,261266,261266,0,0,1480954,66990,3430,23287,50501,1073,14336,0,162217.0,45839.0,36151.0,65272.0,14955.0,0.0,15769.0,970271.0,582163.0,222073.0,3599116.0,628.0,52.0,182525.0,178164.0,4361.0,0.0,94990.0,8398.0,0.0,67015.0,19577.0,277515.0,2153.0,764.0,24485.0,0.0,0.0,24485.0,12.0,55685.0,391.0,549.0,442.0,5.0,0.0,0.0,0.0,3599116.0,0.0,0.0,0.0,0.0,0.0,261266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12084,北見市,1,末端給水事業,21,1,1,3,1,0,4,2,2,2,124644,76104,0,17129,42023,259900,301043,301016,0,27,1256505,117829,2943,16220,178272,0,75084,2151,620655.0,260774.0,278689.0,67152.0,14040.0,0.0,63919.0,0.0,0.0,81955.0,2976476.0,518.0,42.0,144652.0,140062.0,4590.0,0.0,89457.0,16299.0,0.0,55954.0,17204.0,234109.0,1654.0,716.0,28978.0,0.0,0.0,28978.0,12.0,55039.0,50.0,0.0,452.0,5.0,13089.0,82603.0,0.0,3072168.0,0.0,23689.0,25801.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12092,夕張市,1,水道施設,21,1,1,3,2,0,9,2,2,1,8167,4314,1794,0,3004,17279,19340,19340,0,0,259395,0,0,319,11755,0,0,0,129446.0,8332.0,3085.0,0.0,118029.0,0.0,98.0,0.0,0.0,19461.0,457093.0,24.0,2.0,8167.0,7927.0,240.0,0.0,4064.0,487.0,0.0,3202.0,375.0,12231.0,93.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,457093.0,0.0,730.0,359.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12106,岩見沢市,1,001,21,1,1,3,1,0,5,2,5,2,61077,33043,0,0,22142,116262,128445,128445,0,0,653309,7448,1680,8058,81099,2053,0,4050,110354.0,1350.0,35137.0,66067.0,7800.0,0.0,141833.0,205658.0,123395.0,126433.0,1586682.0,216.0,18.0,72726.0,70546.0,2180.0,0.0,40129.0,5479.0,0.0,28111.0,6539.0,112855.0,772.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0,0.0,0.0,1586682.0,0.0,2964.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12114,網走市,1,末端給水事業,21,1,1,3,1,0,6,2,6,2,45224,21481,0,7300,14379,88384,95973,95973,0,0,345255,0,7226,7993,114388,31527,1527,0,59794.0,2042.0,10637.0,0.0,47115.0,0.0,0.0,0.0,0.0,26546.0,778613.0,168.0,14.0,51410.0,49770.0,1640.0,0.0,25580.0,966.0,0.0,19981.0,4633.0,76990.0,558.0,245.0,7544.0,0.0,0.0,7544.0,2.0,17780.0,14.0,0.0,458.0,9.0,2175.0,0.0,0.0,780788.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12122,留萌市,1,留萌市水道事業,21,1,1,3,1,0,7,2,1,2,38704,17492,18281,4040,13391,91908,59506,59506,0,0,192731,11173,736,1147,67865,15471,10681,0,42454.0,11086.0,21135.0,9807.0,426.0,0.0,7904.0,0.0,0.0,10979.0,512555.0,156.0,13.0,45726.0,44531.0,1195.0,0.0,22535.0,803.0,0.0,17783.0,3949.0,68261.0,533.0,256.0,20323.0,0.0,0.0,20323.0,1.0,444000.0,37.0,0.0,438.0,444.0,0.0,0.0,0.0,512555.0,0.0,8.0,3994.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12131,苫小牧市,1,末端給水事業,21,1,1,3,1,0,3,2,1,3,280530,150379,0,0,92270,523179,231380,231380,0,0,1261063,96681,5767,16459,162605,9975,17821,4490,316667.0,105070.0,50311.0,137692.0,23594.0,0.0,30.0,0.0,0.0,113920.0,2760037.0,1075.0,90.0,325344.0,317461.0,7883.0,0.0,175192.0,24782.0,749.0,121724.0,27937.0,500536.0,4029.0,1372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13044.0,466.0,0.0,19893.0,0.0,0.0,2779930.0,0.0,0.0,0.0,0.0,0.0,231380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12149,稚内市,1,1,21,1,2,3,1,0,6,2,2,2,48272,21907,0,0,15367,85546,41952,41952,0,0,662740,36855,718,5878,54747,0,0,0,235694.0,153454.0,15406.0,66609.0,225.0,0.0,9632.0,0.0,0.0,49287.0,1183049.0,144.0,12.0,48272.0,47256.0,1016.0,0.0,20227.0,2141.0,162.0,13133.0,4791.0,68499.0,500.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,1183049.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12157,美唄市,1,美唄浄水場,21,1,1,3,1,0,7,2,2,2,20177,7590,0,0,6668,34435,62071,62051,20,0,215752,2775,196,2463,46905,1331,10807,0,63758.0,13216.0,13226.0,35716.0,1600.0,0.0,12290.0,33918.0,19077.0,22799.0,509500.0,96.0,8.0,28846.0,28510.0,336.0,0.0,12761.0,676.0,0.0,10585.0,1500.0,41607.0,381.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.0,200.0,0.0,0.0,509700.0,0.0,0.0,725.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12165,芦別市,1,末端給水事業,21,1,1,3,1,0,8,2,1,2,37319,17310,0,0,11599,66228,48279,48279,0,0,193900,18942,169,941,9444,6929,6794,0,43632.0,20538.0,12980.0,9790.0,324.0,0.0,0.0,0.0,0.0,19866.0,415124.0,120.0,10.0,41996.0,41342.0,654.0,0.0,19097.0,694.0,0.0,11582.0,6821.0,61093.0,495.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,4268.0,0.0,184.0,419576.0,0.0,12456.0,24230.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12173,江別市,1,江別市,21,1,1,3,1,0,4,1,1,2,129009,72768,0,0,42512,244289,48139,48139,0,0,759841,38812,1428,17463,86411,325,49547,3657,282624.0,99644.0,46634.0,125314.0,11032.0,0.0,8775.0,357645.0,215696.0,174889.0,2073845.0,456.0,38.0,146793.0,141065.0,5619.0,109.0,84111.0,12995.0,0.0,57567.0,13549.0,230904.0,1555.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,506.0,0.0,66573.0,0.0,0.0,2140418.0,0.0,19.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12181,赤平市,1,赤平市,21,1,1,3,1,0,9,2,1,2,17121,8850,0,0,8408,34379,20491,20491,0,0,120155,26177,40,1114,16556,523,7,604,70918.0,39976.0,3141.0,0.0,27801.0,0.0,109.0,0.0,0.0,11272.0,302345.0,54.0,4.0,17121.0,16704.0,417.0,0.0,8850.0,958.0,0.0,6929.0,963.0,25971.0,159.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,505.0,302850.0,0.0,0.0,19633.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12190,紋別市,1,末端給水事業,21,1,1,3,1,0,7,3,1,2,57473,30922,0,23401,18697,130493,59508,59352,156,0,248155,44457,3025,3949,19689,672,25491,0,94251.0,18524.0,64848.0,0.0,10879.0,0.0,4136.0,0.0,0.0,38992.0,672818.0,216.0,18.0,70210.0,66694.0,3516.0,0.0,38950.0,4957.0,0.0,27016.0,6977.0,109160.0,767.0,326.0,25514.0,12907.0,0.0,12607.0,7.0,617000.0,51.0,0.0,505.0,88.0,0.0,0.0,0.0,672818.0,0.0,0.0,1020.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12203,士別市,1,末端給水事業,21,1,1,3,2,0,8,2,2,2,31279,16846,0,0,10126,58251,68768,68768,0,0,261417,17771,17,1859,71491,499,9577,849,67988.0,34896.0,17787.0,10706.0,4599.0,0.0,327.0,0.0,0.0,63338.0,622152.0,96.0,8.0,31279.0,29927.0,1352.0,0.0,16803.0,2511.0,20.0,11166.0,3106.0,48082.0,331.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,501.0,0.0,37.0,0.0,0.0,622189.0,0.0,7107.0,7107.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12211,名寄市,1,名寄市上水道,21,1,1,3,1,0,7,2,1,2,50814,28333,0,13593,16448,109188,56320,55824,0,496,282628,29657,56,4253,17728,86,16970,0,48553.0,18492.0,15118.0,0.0,14943.0,0.0,0.0,0.0,0.0,79504.0,644943.0,168.0,14.0,50814.0,49104.0,1710.0,0.0,22045.0,3158.0,108.0,13419.0,5360.0,72859.0,546.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,434.0,0.0,97.0,0.0,3145.0,648185.0,0.0,1847.0,4160.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12220,三笠市,1,三笠市,21,1,1,3,2,0,9,2,5,1,13358,7976,0,0,4385,25719,25550,25550,0,0,133595,1239,660,1510,18362,742,18,0,21765.0,0.0,10268.0,11497.0,0.0,0.0,0.0,38969.0,27738.0,17308.0,285437.0,48.0,4.0,15227.0,14880.0,347.0,0.0,7978.0,926.0,0.0,5902.0,1150.0,23205.0,178.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,285437.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12238,根室市,1,水道事業,21,1,1,3,1,0,7,2,6,2,32618,17588,2069,0,9495,61770,74812,74606,206,0,339828,0,951,2863,240,15104,0,70,173008.0,110260.0,7668.0,0.0,55080.0,0.0,0.0,0.0,0.0,92775.0,761421.0,132.0,11.0,46541.0,44487.0,2054.0,0.0,25135.0,1718.0,42.0,18699.0,4676.0,71676.0,454.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,543.0,0.0,349.0,0.0,74.0,761844.0,0.0,3583.0,3800.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12246,千歳市,1,末端給水事業施設,21,1,2,3,1,0,5,2,1,3,58692,34037,0,30392,20469,143590,126755,126755,0,0,656861,50574,3068,16502,182776,3164,15466,0,219351.0,78418.0,13197.0,104315.0,19341.0,4080.0,1269.0,596720.0,358032.0,65243.0,2081339.0,276.0,23.0,79945.0,77020.0,2925.0,0.0,48796.0,9441.0,0.0,30744.0,8611.0,128741.0,893.0,318.0,20766.0,17206.0,0.0,3560.0,1.0,420000.0,35.0,50.0,466.0,420.0,0.0,0.0,0.0,2081339.0,0.0,0.0,2314.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12289,深川市,1,深川市水道事業,21,1,1,3,2,0,7,2,5,1,30992,15753,0,0,10044,56789,10836,10836,0,0,145697,4198,619,3390,64660,0,79,0,33430.0,4400.0,22644.0,6386.0,0.0,0.0,110.0,223829.0,117849.0,19694.0,563331.0,96.0,8.0,35665.0,34975.0,690.0,0.0,18057.0,668.0,1.0,13819.0,3569.0,53722.0,406.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,41634.0,0.0,0.0,604965.0,0.0,590.0,590.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12297,富良野市,1,末端給水事業,21,1,1,3,1,0,7,2,3,2,20782,10661,0,0,7024,38467,44960,44960,0,0,141660,28940,0,842,34778,0,540,0,52256.0,29897.0,4800.0,0.0,17559.0,0.0,0.0,0.0,0.0,15335.0,357778.0,72.0,6.0,20782.0,19906.0,876.0,0.0,11214.0,1641.0,0.0,7866.0,1707.0,31996.0,215.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,357778.0,0.0,0.0,28734.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12301,登別市,1,末端給水事業,21,1,1,3,1,0,6,1,5,2,38180,19688,0,0,18116,75984,70982,70982,0,0,362146,23931,370,4637,32609,0,10229,0,21223.0,9772.0,6388.0,1080.0,3983.0,0.0,0.0,119205.0,71523.0,90951.0,812267.0,180.0,15.0,55897.0,54129.0,1768.0,0.0,30398.0,3893.0,0.0,22373.0,4132.0,86295.0,611.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.0,14477.0,0.0,0.0,826744.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12301,登別市,5,法適用簡易水道事業,21,1,3,3,2,1,1,3,1,1,0,0,0,0,0,0,2336,2336,0,0,50664,0,374,339,2681,0,76,0,7791.0,6191.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,6005.0,70266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70266.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12319,恵庭市,1,末端給水事業,21,1,1,3,1,0,5,2,5,2,51488,27409,0,0,17273,96170,33188,33188,0,0,383169,1937,4416,3750,18548,4348,0,0,111984.0,0.0,20240.0,0.0,91744.0,0.0,329.0,678535.0,409195.0,64242.0,1400616.0,204.0,17.0,61986.0,60418.0,1568.0,0.0,34850.0,5282.0,0.0,16182.0,13386.0,96836.0,715.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,475.0,0.0,10570.0,0.0,0.0,1411186.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12335,伊達市,1,末端給水事業,21,1,1,3,1,0,7,2,4,3,39439,21527,0,0,13037,74003,8733,8733,0,0,223341,36182,1480,2452,9679,234,897,0,60096.0,48179.0,8520.0,2347.0,1050.0,0.0,12281.0,0.0,0.0,68341.0,497719.0,132.0,11.0,42154.0,40300.0,1854.0,0.0,23551.0,3609.0,73.0,15950.0,3919.0,65705.0,474.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,6353.0,0.0,0.0,504072.0,0.0,0.0,0.0,0.0,0.0,8733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12335,伊達市,5,法適用簡易水道事業,21,1,3,3,1,1,1,3,1,1,4820,1980,0,0,1383,8183,7271,7271,0,0,36443,3554,520,481,452,0,2401,0,16558.0,13689.0,0.0,2869.0,0.0,0.0,36.0,0.0,0.0,3057.0,78956.0,12.0,1.0,4704.0,4626.0,78.0,0.0,3186.0,243.0,4.0,1925.0,1014.0,7890.0,59.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,0.0,0.0,0.0,78956.0,0.0,3485.0,7271.0,0.0,0.0,7271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12343,北広島市,1,北広島市水道事業,21,1,1,3,1,0,5,1,5,2,36611,22000,0,0,12109,70720,19943,19943,0,0,329686,14471,821,7042,83711,20,0,0,92350.0,0.0,38728.0,52412.0,1210.0,0.0,0.0,516158.0,311272.0,40709.0,1175631.0,181.0,16.0,51351.0,50067.0,1284.0,0.0,30175.0,5120.0,5.0,19619.0,5431.0,81526.0,611.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,450.0,0.0,0.0,0.0,500.0,1176131.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12351,石狩市,1,石狩市水道事業,21,1,1,3,1,0,5,1,5,1,44185,25105,0,0,14944,84234,108067,108067,0,0,592642,38455,0,4517,78831,0,23,0,225677.0,113820.0,45481.0,65444.0,932.0,0.0,8808.0,637091.0,454796.0,34426.0,1812771.0,228.0,19.0,75461.0,73253.0,2208.0,0.0,43189.0,7292.0,6.0,29488.0,6403.0,118650.0,858.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,520.0,0.0,0.0,0.0,7279.0,1820050.0,0.0,10610.0,11034.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,12360,北斗市,1,水道事業,21,1,1,3,1,0,6,2,2,3,25177,13409,0,0,12892,51478,55097,53557,0,1540,327419,19223,1864,5304,24729,502,7962,694,71464.0,30539.0,32039.0,0.0,8886.0,0.0,1925.0,0.0,0.0,30057.0,597718.0,84.0,7.0,29071.0,28250.0,821.0,0.0,15437.0,2299.0,0.0,11612.0,1526.0,44508.0,322.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,39620.0,0.0,0.0,637338.0,0.0,1656.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,13030,当別町,1,当別町水道事業,21,1,1,4,1,0,7,2,5,1,7810,3896,0,0,2611,14317,25415,25358,0,57,172101,2544,14,2533,16310,0,13,0,33791.0,0.0,22297.0,0.0,11494.0,0.0,0.0,300986.0,214874.0,30493.0,598517.0,72.0,6.0,24326.0,22807.0,1519.0,0.0,12154.0,359.0,0.0,9118.0,2677.0,36480.0,269.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,598517.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,13315,松前町,1,末端給水事業,21,1,2,4,1,0,9,2,1,2,7455,3439,1584,0,4444,16922,5481,5481,0,0,83573,5023,528,1798,7568,1345,2482,23,21623.0,14971.0,2650.0,3768.0,234.0,0.0,92.0,0.0,0.0,9501.0,155959.0,60.0,5.0,20337.0,19881.0,456.0,0.0,8975.0,829.0,0.0,6974.0,1172.0,29312.0,226.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,155959.0,0.0,1455.0,1455.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,13323,福島町,5,法適用簡易水道事業,21,1,3,4,1,1,1,2,1,2,6758,4435,0,0,3518,14711,727,727,0,0,44937,789,174,1110,2671,279,388,0,8713.0,3900.0,0.0,0.0,4813.0,0.0,74.0,0.0,0.0,4207.0,78780.0,24.0,2.0,6758.0,6392.0,366.0,0.0,4435.0,1060.0,0.0,2667.0,708.0,11193.0,73.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,1225.0,0.0,0.0,80005.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,13331,知内町,1,末端給水事業,21,1,2,4,1,1,0,3,1,3,15891,5576,0,0,7770,29237,3088,3088,0,0,59450,2383,273,728,4713,367,436,0,19550.0,17998.0,559.0,0.0,993.0,0.0,95.0,0.0,0.0,7370.0,127690.0,48.0,4.0,16329.0,15891.0,438.0,0.0,7140.0,179.0,0.0,6166.0,795.0,23469.0,227.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,127690.0,0.0,817.0,817.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,13340,木古内町,5,木古内町簡易水道事業,21,1,3,4,1,1,1,2,3,1,15984,8292,0,0,5017,29293,9804,9804,0,0,51294,4251,706,123,6275,504,432,0,19141.0,17360.0,1050.0,0.0,731.0,0.0,72.0,0.0,0.0,9390.0,131285.0,48.0,4.0,15984.0,15486.0,498.0,0.0,8058.0,413.0,1.0,6582.0,1062.0,24042.0,174.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,131285.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,46,1,0,13374,七飯町,1,七飯上水道,21,1,1,4,1,0,7,1,6,3,28059,15089,0,0,9285,52433,43426,43426,0,0,209064,17682,240,4005,31487,77,847,0,45065.0,8713.0,27668.0,8684.0,0.0,0.0,726.0,0.0,0.0,42299.0,447351.0,96.0,8.0,28059.0,26925.0,1134.0,0.0,15663.0,1816.0,0.0,11022.0,2825.0,43722.0,317.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,0.0,447351.0,0.0,15576.0,15576.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
