決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,2,0,30007,岩手県,1,第一北上中部工業用水道,2,1,5,1,1,5,1,1,7,0,3510118,0,3530510,4150101.0,3510331.0,14701060.0,1.0,0.0,12.0,209047.0,209059.0,0.0,7795975.0,0.0,1917336.0,0.0,5275000.0,0.0,326205.0,0.0,277434.0,0.0,6398086.0,4500.0,1756611.0,8159197.0,100400.0,40100.0,20100.0,0.0,20000.0,40100.0,981.0,0.0,5871.0,20.0,3.0,6.0,37293.0,37293.0,262067.0,4676.0,12810.0,25970.0,0.0,4676.0,9501.0,4200.0,300.0,9000.0,0.0,4230401.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,30007,岩手県,2,第二北上中部工業用水道,2,1,5,1,1,5,1,1,7,0,3530510,0,3560101,4240401.0,3530706.0,14861718.0,0.0,0.0,6.0,603616.0,603622.0,12414075.0,10385218.0,2879000.0,2290400.0,9511000.0,8078000.0,14612.0,10335.0,9463.0,6483.0,9600000.0,7635544.0,4500.0,3445253.0,20685297.0,400.0,18500.0,18500.0,0.0,0.0,18500.0,429.0,7268.0,6728.0,19.0,2.0,5.0,17205.0,17205.0,86261.0,2756.0,7551.0,12461.0,0.0,2756.0,5383.0,4200.0,300.0,9000.0,0.0,4230401.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,32093,一関市,1,一関市工業用水道事業,2,1,5,3,1,5,1,2,6,0,3600628,0,0,3620105.0,3600401.0,10821134.0,2.0,0.0,2.0,233707.0,233709.0,0.0,490785.0,0.0,82200.0,0.0,363600.0,0.0,891.0,0.0,44094.0,0.0,274000.0,4500.0,79234.0,357734.0,3000.0,2100.0,0.0,2100.0,0.0,0.0,0.0,4062.0,4125.0,2.0,1.0,1.0,2100.0,2100.0,17491.0,369.0,1012.0,1284.0,0.0,367.0,367.0,4500.0,0.0,8000.0,0.0,3610401.0,3800.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,40002,宮城県,1,仙塩工業用水道事業,2,1,3,1,1,1,1,1,7,0,3320401,0,0,3390401.0,3380401.0,10091203.0,1.0,0.0,41.0,157863.0,157904.0,0.0,15786346.0,0.0,3306629.0,0.0,9266597.0,0.0,524831.0,0.0,2688289.0,0.0,11401490.0,2800.0,5793472.0,17197762.0,400.0,100000.0,100000.0,0.0,0.0,100000.0,14049.0,0.0,71932.0,4.0,1.0,4.0,100000.0,100000.0,486390.0,12831.0,35153.0,28360.0,0.0,5013.0,9316.0,5400.0,0.0,10800.0,0.0,4140401.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,40002,宮城県,2,仙台圏工業用水道事業,2,1,3,1,2,1,1,1,7,0,3470401,0,0,3511001.0,3380401.0,10361803.0,0.0,0.0,13.0,80712.0,80725.0,0.0,8071181.0,0.0,2531400.0,0.0,5336000.0,0.0,200403.0,0.0,3378.0,0.0,7232892.0,2800.0,0.0,7235692.0,400.0,100000.0,100000.0,0.0,0.0,55000.0,0.0,175.0,29417.0,3.0,0.0,2.0,100000.0,100000.0,384997.0,1263.0,3460.0,34860.0,0.0,9154.0,13459.0,2300.0,0.0,4600.0,0.0,3580401.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,40002,宮城県,3,仙台北部工業用水道事業,2,1,4,1,1,5,1,1,6,0,3500601,0,0,4040401.0,3380401.0,10921403.0,0.0,0.0,13.0,242814.0,242827.0,0.0,14204605.0,0.0,2631406.0,0.0,10638000.0,0.0,720996.0,0.0,214203.0,0.0,8773480.0,2800.0,3359261.0,12135541.0,400.0,60000.0,60000.0,0.0,0.0,41300.0,8755.0,0.0,49022.0,0.0,1.0,2.0,58500.0,58500.0,276480.0,5975.0,16370.0,17960.0,0.0,5858.0,6568.0,5900.0,2000.0,11800.0,0.0,4130401.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,40002,宮城県,4,仙南工業用水道事業,2,1,6,1,3,5,1,1,1,0,3510401,0,0,0.0,3380401.0,6890802.0,0.0,0.0,0.0,0.0,0.0,7845510.0,12496297.0,1670500.0,1677600.0,6165000.0,6183000.0,10010.0,4635321.0,0.0,376.0,5619702.0,4818108.0,0.0,0.0,10437810.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,43222,村田町,1,工業用水道事業001,2,1,5,4,1,7,2,2,6,0,3530301,0,4030401,4030401.0,4030401.0,15621504.0,2.0,0.0,4.0,112293.0,112297.0,0.0,112293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112293.0,0.0,0.0,0.0,0.0,0.0,3000.0,1000.0,0.0,1000.0,0.0,0.0,991.0,0.0,2337.0,2.0,0.0,2.0,1000.0,1000.0,9332.0,63.0,172.0,442.0,0.0,63.0,161.0,5000.0,0.0,7500.0,0.0,4100401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,50008,秋田県,2,秋田工業用水道,2,1,2,1,1,1,1,1,6,0,3430401,0,0,4031001.0,3430401.0,10891803.0,2.0,0.0,27.0,38300.0,38327.0,0.0,7659993.0,0.0,1552256.0,0.0,5115000.0,0.0,0.0,0.0,992737.0,0.0,4770043.0,2800.0,11224879.0,15997722.0,100400.0,210000.0,52500.0,0.0,157500.0,167000.0,287.0,12238.0,14603.0,10.0,1.0,2.0,200000.0,200000.0,904541.0,49745.0,136287.0,154318.0,0.0,49745.0,56448.0,1473.0,0.0,2946.0,0.0,4100401.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,52043,大館市,1,大館市工業用水道,2,1,5,3,1,7,1,2,6,0,3631122,0,0,4031101.0,4090701.0,11752924.0,2.0,0.0,28.0,192708.0,192736.0,1272453.0,1021350.0,0.0,78500.0,1228000.0,524900.0,0.0,41972.0,44453.0,375978.0,0.0,563979.0,4000.0,637900.0,1205879.0,3000.0,5300.0,0.0,5300.0,0.0,0.0,0.0,6507.0,5203.0,5.0,0.0,2.0,5300.0,5300.0,30617.0,1325.0,3631.0,3465.0,0.0,1345.0,1345.0,4000.0,0.0,0.0,0.0,4090701.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,60003,山形県,1,酒田工業用水道,2,1,4,1,1,5,1,3,7,0,3350901,0,3370930,4170525.0,3350901.0,14243257.0,1.0,0.0,26.0,52176.0,52202.0,7723479.0,3913175.0,1152225.0,293264.0,4115000.0,1235000.0,3400.0,3400.0,2452854.0,2381511.0,5121000.0,1382109.0,4500.0,3440000.0,9947609.0,100000.0,76406.0,0.0,0.0,76406.0,76377.0,91.0,9354.0,19734.0,10.0,1.0,3.0,75000.0,75000.0,431976.0,8213.0,22380.0,27700.0,0.0,8213.0,10206.0,3000.0,0.0,6000.0,0.0,4210401.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,60003,山形県,2,八幡原工業用水道,2,1,5,1,1,7,1,1,7,0,3540401,0,0,3560401.0,3530717.0,10631519.0,0.0,0.0,22.0,114782.0,114804.0,2006527.0,1687293.0,566600.0,482300.0,200000.0,200000.0,1225427.0,988979.0,14500.0,16014.0,0.0,1607809.0,3600.0,751758.0,2363167.0,400.0,15000.0,15000.0,0.0,0.0,15000.0,5899.0,0.0,8744.0,0.0,1.0,3.0,14700.0,14700.0,74447.0,2722.0,7417.0,9664.0,0.0,2722.0,3670.0,3000.0,0.0,6000.0,0.0,3560401.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,60003,山形県,3,福田工業用水道,2,1,5,1,1,7,2,2,6,0,3590401,0,4011001,4200401.0,3590322.0,15392125.0,0.0,0.0,4.0,84202.0,84206.0,241663.0,235765.0,0.0,0.0,0.0,0.0,131630.0,121030.0,110033.0,114735.0,0.0,0.0,0.0,0.0,0.0,3000.0,2808.0,0.0,2808.0,0.0,0.0,1723.0,0.0,3119.0,1.0,0.0,2.0,2800.0,2800.0,16253.0,169.0,462.0,793.0,0.0,169.0,295.0,3000.0,0.0,6000.0,0.0,4011001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,62111,東根市,1,東根市工業用水道施設,2,1,5,3,1,7,2,2,6,0,4030601,0,0,4040401.0,4030307.0,12101309.0,2.0,0.0,11.0,241439.0,241450.0,0.0,2228486.0,0.0,0.0,0.0,905000.0,0.0,15635.0,0.0,1307851.0,0.0,0.0,0.0,0.0,0.0,3000.0,10600.0,0.0,10600.0,0.0,0.0,135.0,6906.0,4745.0,7.0,1.0,1.0,9230.0,9230.0,43855.0,2485.0,6808.0,8170.0,0.0,2462.0,2992.0,6000.0,6000.0,12000.0,0.0,4040401.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,64017,小国町,1,小国町工業用水道,2,1,5,4,2,5,1,1,5,0,4030401,0,4070701,4200401.0,4030401.0,16331904.0,2.0,0.0,1.0,292543.0,292544.0,0.0,1904454.0,0.0,544100.0,0.0,534500.0,0.0,211450.0,0.0,614404.0,0.0,1816555.0,4500.0,858642.0,2679697.0,400.0,7000.0,7000.0,0.0,0.0,7000.0,1752.0,0.0,732.0,3.0,1.0,1.0,6510.0,6510.0,29909.0,1224.0,3353.0,4900.0,0.0,1224.0,1789.0,2000.0,0.0,9000.0,0.0,4140101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,70009,福島県,1,磐城工業用水道,2,1,2,1,1,1,1,1,7,0,3340401,0,0,3371001.0,3370401.0,10081803.0,2.0,0.0,40.0,46087.0,46127.0,0.0,10738168.0,0.0,3198827.0,0.0,6986000.0,0.0,133275.0,0.0,420066.0,0.0,9582243.0,475.0,2845126.0,12427844.0,400.0,250600.0,250600.0,0.0,0.0,250600.0,18364.0,0.0,30386.0,9.0,1.0,4.0,233000.0,233000.0,1016364.0,65346.0,179030.0,175500.0,0.0,48519.0,65346.0,1350.0,1350.0,2720.0,0.0,4180401.0,0.0,11.0,0.0,0.0,0.0,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,70009,福島県,2,勿来工業用水道,2,1,2,1,1,1,2,3,7,0,3370401,0,0,3400401.0,3370401.0,10141203.0,0.0,0.0,7.0,8688.0,8695.0,0.0,2519452.0,0.0,0.0,0.0,625000.0,0.0,0.0,0.0,1894452.0,0.0,0.0,0.0,0.0,0.0,100000.0,311800.0,0.0,0.0,311800.0,241488.0,54.0,0.0,5865.0,8.0,0.0,0.0,290000.0,290000.0,1239215.0,87172.0,238827.0,239050.0,0.0,46233.0,87172.0,410.0,410.0,820.0,0.0,4090401.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,70009,福島県,3,小名浜工業用水道,2,1,1,1,2,1,2,4,7,0,3430801,0,0,3450110.0,3430801.0,10311712.0,0.0,0.0,5.0,2046.0,2051.0,0.0,1279000.0,0.0,0.0,0.0,1166000.0,0.0,0.0,0.0,113000.0,0.0,0.0,0.0,0.0,0.0,6.0,645200.0,0.0,0.0,645200.0,0.0,0.0,0.0,4814.0,4.0,0.0,0.0,625000.0,625000.0,1900024.0,162392.0,444909.0,447800.0,0.0,139987.0,162392.0,240.0,240.0,480.0,0.0,4180401.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,70009,福島県,4,相馬工業用水道,2,1,5,1,1,7,1,1,6,0,3490401,0,4040401,0.0,3490401.0,11021203.0,0.0,0.0,7.0,392832.0,392839.0,21841436.0,20284279.0,4648959.0,4421644.0,14095000.0,13613000.0,2516196.0,1714352.0,581281.0,535283.0,15543883.0,14786395.0,2800.0,2355278.0,32688356.0,400.0,59700.0,59700.0,0.0,0.0,37238.0,17003.0,0.0,10242.0,0.0,1.0,2.0,55600.0,34700.0,214886.0,8626.0,23632.0,23650.0,0.0,5887.0,8626.0,5000.0,5000.0,10000.0,0.0,4040401.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,70009,福島県,6,好間工業用水道,2,1,5,1,1,1,1,1,6,0,3570401,0,3600401,4090801.0,3570728.0,14832331.0,0.0,0.0,10.0,383291.0,383301.0,0.0,3832913.0,0.0,1193672.0,0.0,1221000.0,0.0,1091849.0,0.0,326392.0,0.0,3468251.0,5000.0,652744.0,4125995.0,400.0,11000.0,11000.0,0.0,0.0,11000.0,2484.0,0.0,9870.0,6.0,1.0,2.0,10000.0,10000.0,54763.0,1239.0,3394.0,3380.0,0.0,882.0,1239.0,5000.0,5000.0,10000.0,0.0,4060401.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,72036,郡山市,1,郡山市工業用水道事業,2,1,5,3,1,5,1,2,6,0,4030601,0,4041001,4200401.0,4030403.0,16302406.0,1.0,0.0,14.0,610910.0,610924.0,2936300.0,1985456.0,762100.0,486200.0,223000.0,147000.0,169.0,0.0,1951031.0,1352256.0,2540987.0,1621187.0,4500.0,310103.0,4476777.0,3000.0,10200.0,0.0,10200.0,0.0,0.0,5156.0,1583.0,3505.0,10.0,1.0,1.0,9415.0,3250.0,36121.0,477.0,1308.0,3190.0,0.0,473.0,1165.0,4500.0,0.0,9000.0,0.0,4040701.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,72052,白河市,1,白河市工業用水道事業,2,1,5,3,1,7,2,2,3,0,4100623,0,0,4200401.0,4091226.0,12392250.0,2.0,0.0,2.0,137776.0,137778.0,1528807.0,826653.0,0.0,0.0,1490000.0,789600.0,8817.0,7063.0,29990.0,29990.0,0.0,0.0,0.0,0.0,0.0,3000.0,6000.0,0.0,6000.0,0.0,0.0,0.0,8349.0,2396.0,0.0,0.0,1.0,6000.0,6000.0,31746.0,30.0,81.0,200.0,0.0,30.0,73.0,6000.0,0.0,12000.0,0.0,4110401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,72125,南相馬市,1,南相馬市工業用水道事業,2,1,5,3,1,6,2,1,3,0,4171201,0,0,4171201.0,4171201.0,12513603.0,2.0,0.0,7.0,5665.0,5672.0,0.0,229980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229980.0,0.0,0.0,0.0,0.0,0.0,406.0,43000.0,34000.0,0.0,9000.0,34042.0,14344.0,0.0,32593.0,6.0,1.0,3.0,40600.0,40600.0,205595.0,11561.0,31674.0,40600.0,0.0,11047.0,14819.0,3110.0,3110.0,6220.0,0.0,4171201.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,74616,西郷村,1,大平工業用水道事業,2,1,5,4,1,5,2,2,6,0,3581105,0,0,3591001.0,3590328.0,10762434.0,2.0,0.0,1.0,100990.0,100991.0,0.0,1817827.0,0.0,0.0,0.0,1732000.0,0.0,0.0,0.0,85827.0,0.0,0.0,0.0,0.0,0.0,3000.0,18000.0,0.0,18000.0,0.0,0.0,0.0,10002.0,0.0,17.0,0.0,2.0,18000.0,18000.0,67021.0,3769.0,10327.0,18000.0,0.0,3769.0,5957.0,3200.0,3200.0,6400.0,0.0,4200401.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,74616,西郷村,2,椙山工業用水道事業,2,1,5,4,1,5,2,2,6,0,3601214,0,0,4031001.0,3610120.0,11242335.0,0.0,0.0,3.0,73237.0,73240.0,0.0,263652.0,0.0,0.0,0.0,263652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3600.0,0.0,3600.0,0.0,0.0,0.0,840.0,148.0,3.0,0.0,1.0,3600.0,3600.0,14792.0,291.0,798.0,3200.0,0.0,291.0,1168.0,3400.0,3400.0,6800.0,0.0,4031001.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,74616,西郷村,3,長久保工業用水道事業,2,1,5,4,1,5,2,2,4,0,4100401,0,0,4130901.0,4100529.0,12331831.0,0.0,0.0,1.0,83133.0,83134.0,0.0,665062.0,0.0,0.0,0.0,335000.0,0.0,0.0,0.0,330062.0,0.0,0.0,0.0,0.0,0.0,3000.0,8000.0,0.0,8000.0,0.0,0.0,0.0,2472.0,137.0,6.0,0.0,1.0,8000.0,8000.0,29616.0,0.0,0.0,7000.0,0.0,0.0,0.0,2500.0,2500.0,5000.0,0.0,4131001.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,78883,双葉地方水道企業団,1,双葉地方工業用水道施設,2,1,5,5,1,5,1,1,4,0,4031001,0,4120411,4220201.0,4030401.0,16402014.0,1.0,0.0,6.0,603555.0,603561.0,14862122.0,14423754.0,3579900.0,3579900.0,5329700.0,5329700.0,0.0,0.0,5952522.0,5514154.0,12104673.0,12104673.0,5000.0,4632002.0,28846348.0,400.0,32300.0,32300.0,0.0,0.0,32300.0,913.0,40168.0,3028.0,11.0,1.0,4.0,30000.0,23898.0,163023.0,2392.0,6552.0,11442.0,0.0,2363.0,4185.0,5000.0,5000.0,10000.0,0.0,4120411.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,2,0,80004,茨城県,1,那珂川工業用水道事業,2,1,4,1,1,5,1,1,7,0,3371125,0,3411011,4091001.0,3410401.0,14283538.0,1.0,0.0,9.0,50782.0,50791.0,0.0,3893929.0,0.0,158934.0,0.0,3109000.0,0.0,52582.0,0.0,573413.0,0.0,748418.0,2000.0,4098473.0,4848891.0,100400.0,82100.0,5450.0,0.0,76650.0,76650.0,688.0,0.0,26734.0,8.0,1.0,1.0,76680.0,76680.0,439942.0,22191.0,60798.0,73850.0,0.0,22047.0,26370.0,2000.0,2000.0,4000.0,0.0,4060401.0,0.0,9.0,0.0,0.0,0.0,1.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,
