決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080,列081,列082,列083,列084,列085,列086,列087,列088,列089,列090,列091,列092,列093,列094,列095,列096,列097,列098,列099
2020,47,8,0,240001,三重県,7,鳥羽港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212,0,9521,9521,25381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9521,9521,25381,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,8,的矢港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,9,賢島港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,10,浜島港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,11,五ヶ所港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,12,吉津港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,13,長島港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23824,0,2618,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,387,0,3005,2269,0,0,0,0,3,0,0,0,0,0,0,,,,漁業用施設、電気通信施設等,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,14,引本港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5842,0,2728,2728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,2827,2827,0,0,0,0,3,0,0,0,0,0,0,,,,漁業用施設、電気通信施設等,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,15,三木里港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,,,,荷物の一時保管場所,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,16,賀田港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,3,0,0,0,0,0,0,,,,スプリンクラー、上水管,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,17,二木島港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,18,木本港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,240001,三重県,19,鵜殿港,12,1,0,1,1,0,0,0,0,0,3461216,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,283,0,283,283,0,0,0,0,3,0,0,0,0,0,0,,,,漁協施設,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,248011,四日市港管理組合,1,四日市港,12,1,0,5,1,0,0,0,0,0,3410401,0,0,0,0,200,11,9055485,151361,151361,0,0,0,0,0,0,0,15,42204,16098939,304934,304934,130744,0,0,0,0,0,0,0,0,0,0,0,0,1090870,426000,1134011,1134011,291960,1,352,124187,124187,11762,0,0,0,0,1,381,381,0,394062,394062,96173,2108936,2108936,530639,40,4,44,3,27,0,13,4,0,0,,上屋（貨物用）,給水船,四日市港水門、排水機場等機械設備、モータープール、貸事務所、貸駐車場,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,260002,京都府,1,舞鶴港,12,1,0,1,1,0,0,0,0,0,3350401,0,0,0,0,30,6,306205,131750,22265,37250,1,1406,37163,34588,18557,514,9,17330,29732,95759,68934,4617,0,0,0,0,0,0,2,188628,1513,28023,77,0,369547,129000,369958,102493,777,0,0,0,0,0,0,0,0,0,0,0,0,0,502672,37753,29045,1162750,250079,72203,2,2,4,3,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,262021,舞鶴市,1,平貯木場施設,12,1,0,3,1,0,0,0,0,0,3420901,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,270008,大阪府,1,堺泉北港,12,1,0,1,1,0,0,0,0,0,3440919,0,0,0,0,200,2,118291,459258,17940,24569,0,0,0,0,0,0,14,29945,321844,741198,245050,313297,0,0,0,0,0,0,0,0,0,0,0,0,1124514,350000,2475388,2350100,687104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3675844,2613090,1024970,19,0,19,3,18,0,1,0,0,0,,堺１、２、８、９、１１、１２号上屋（一般）堺３、４、５、６、７号上屋（合築）堺１０、１３、１４号上屋（燻製）,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,270008,大阪府,2,阪南港,12,1,0,1,1,0,0,0,0,0,3430603,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,670256,31658,82988,906,2183,628918,184000,1420663,1433041,349190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503651,1433947,351373,9,0,9,3,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,270008,大阪府,3,二色港,12,1,0,1,1,0,0,0,0,0,3390413,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672,0,13838,3127,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13838,3127,1168,1,0,1,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,270008,大阪府,4,泉佐野港,12,1,0,1,1,0,0,0,0,0,3310418,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,39591,37708,17529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39591,37708,17529,1,0,1,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,270008,大阪府,5,尾崎港,12,1,0,1,1,0,0,0,0,0,3340227,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,10018,1819,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10018,1819,1180,1,0,1,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,270008,大阪府,6,深日港,12,1,0,1,1,0,0,0,0,0,3271020,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,18049,74,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18049,74,122,1,0,1,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,280003,兵庫県,1,兵庫県管理港湾,12,1,0,1,1,0,0,0,0,0,3430401,0,0,0,0,234,4,312527,413323,74757,61102,1,3802,500,10434,10434,1,0,0,0,0,0,0,6,6250,44648,15533,15533,1,1,150000,0,19070,4753,1,1501488,1501488,2681317,2001603,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,15536,9540,1,3155213,2116620,116106,14,0,14,3,14,0,0,0,0,0,,,,給水料及び移動式荷役機械持込料,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,300004,和歌山県,1,和歌山下津港,12,1,0,1,1,0,0,0,0,0,3330401,0,0,0,0,200,1,62107,7392,3080,95505,0,0,0,0,0,0,8,11099,97186,87527,73284,4721,0,0,0,0,0,0,0,0,0,0,0,0,710000,390000,383825,159928,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,715778,261426,740932,1194522,497718,844040,9,0,9,3,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,300004,和歌山県,2,日高港,12,1,0,1,1,0,0,0,0,0,3330401,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,90000,118023,22268,304,0,0,0,0,0,0,0,0,0,0,0,0,0,5438,1834,31062,123461,24102,31366,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,300004,和歌山県,3,新宮港,12,1,0,1,1,0,0,0,0,0,3330401,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,105036,24427,4928,0,0,0,0,0,0,0,0,0,0,0,0,0,27344,7056,35457,132380,31483,40385,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,302023,海南市,1,港湾防災管理事務所,12,1,0,3,1,0,0,0,0,0,3391020,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,4,1540,4655,6683,6683,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8631,5724,2353,15314,12407,2538,1,0,1,3,0,1,0,0,0,0,,上屋倉庫使用料として４棟,,野積場使用料　港湾会館使用料　土地使用料,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,310000,鳥取県,1,鳥取港,12,1,0,1,1,0,0,0,0,0,3610423,0,0,0,0,30,3,27317,93161,1744,742,0,0,0,0,0,0,2,1715,9000,9642,1684,1045,0,0,0,0,0,0,0,0,0,0,0,0,103476,133476,93787,50952,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,12507,1325,2975,209097,55705,6590,0,0,0,3,0,0,0,0,0,0,,,,給水施設,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,310000,鳥取県,2,米子港,12,1,0,1,1,0,0,0,0,0,3610423,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50869,50869,27626,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27626,3069,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,318213,境港管理組合,1,境港,12,1,0,5,1,0,0,0,0,0,3330401,0,0,0,0,30,3,257669,149685,30456,77736,0,0,0,0,0,0,11,15055,43101,60925,25978,112430,0,0,0,0,0,0,1,79333,0,15708,0,0,637649,637649,499952,146779,56107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726270,203213,246273,1,0,1,2,1,0,0,0,0,0,境港公共マリーナ、境夢みなとターミナル,外港１号上屋、外港２号上屋、外港３号上屋、外港４号上屋、外港５号上屋、外港６号上屋、国際旅客ターミナル（仮設）、境港公共マリーナ管理棟、境夢みなとターミナル,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,1,中海水中貯木場,12,1,0,1,1,0,0,0,0,0,3530714,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,2,浜田港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,30,4,319,116640,12360,57170,0,0,0,0,0,0,3,6103,25047,48961,14301,3258,0,0,0,0,0,0,3,123436,0,41978,0,0,94742,94742,75386,24979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32036,18306,17569,315001,69946,77997,5,1,6,3,5,0,0,1,0,0,,・長浜上屋（貨物上屋）　・福井上屋（貨物上屋）　・コンテナ上屋（ＣＦＳ）,,・港湾施設用地　・コンテナ管理棟　・冷蔵コンテナ電源　・浜田ポートセンター,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,3,西郷港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,30,0,0,0,0,0,1,1413,12727,19554,11744,27120,1,510,3286,4091,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,22243,26243,17699,12953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8761,5006,3622,50105,31579,30742,0,0,0,3,0,0,0,0,0,0,,・東町県営上屋（貨物上屋）,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,4,三隅港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26678,26678,21228,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14718,8410,4113,35946,8445,4113,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,5,安来港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21235,21235,16897,12767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6134,3505,3195,23031,16272,3195,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,6,七類港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,1,807,7864,11168,7257,21099,1,880,1613,7060,921,0,0,0,0,0,0,0,0,0,0,0,0,0,37450,37450,29799,274,128,0,0,0,0,0,0,0,0,0,0,0,0,0,10682,6104,10216,58709,14556,31443,0,0,0,3,0,0,0,0,0,0,,・七類港上屋（貨物上屋）,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,7,松江港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,537,3321,4308,1896,420,0,0,0,0,0,0,1,24364,0,8286,0,0,11573,11573,9209,4125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,3059,3195,27156,9080,3615,0,0,0,3,0,0,0,0,0,0,,・東朝日町県営上屋（貨物上屋）,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,8,河下港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76203,76203,60635,23391,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,13293,7596,7017,73928,30987,8183,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,9,田儀港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,1776,1413,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4907,2804,3195,6320,2952,3195,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,10,久手港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12730,12730,10129,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5891,3366,3195,16020,5059,3195,0,0,0,3,0,0,0,0,0,0,,,,・危険物置場　・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,11,宅野港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,260,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4573,2613,3195,4780,2613,3195,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,12,温泉津港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9050,9050,7201,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4610,2634,3195,11811,4483,3195,0,0,0,3,0,0,0,0,0,0,,,,・危険物置場　・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,13,江津港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44491,44491,35401,4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40189,22965,3281,75590,27693,3281,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,14,益田港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5266,5266,4190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5978,3416,3195,10168,3416,3195,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,15,知々井港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6160,6160,4902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5042,2881,3195,9944,2881,3195,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,16,別府港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,1,683,4711,9452,4347,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11631,11631,9255,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10701,6115,3195,29408,12640,5538,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,17,来居港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,1,518,1022,7168,943,6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857,3857,3069,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4762,2721,3195,14999,4870,9965,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,18,重栖港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45800,45800,36443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4674,2671,3195,41117,2671,3195,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,320005,島根県,19,御波港,12,1,0,1,1,0,0,0,0,0,3470306,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,2897,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4940,2823,3195,7245,2823,3195,0,0,0,3,0,0,0,0,0,0,,,,・港湾施設用地,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,330001,岡山県,1,岡山港,12,1,0,1,1,0,0,0,0,0,3260801,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,7692,0,0,0,17289,0,0,0,0,0,0,0,0,0,0,0,0,72464,150000,0,0,42823,0,0,0,0,0,0,0,0,0,0,0,0,0,5147,4373,3015,5147,4373,63127,0,0,0,2,0,0,0,0,0,0,上屋、野積場等,貨物の荷捌き・一時保管用施設,,プレジャーボート係留施設,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,330001,岡山県,2,宇野港,12,1,0,1,1,0,0,0,0,0,3260801,0,0,0,0,30,1,5160,1127,540,5803,0,0,0,0,0,0,4,6923,14929,16591,16591,5404,0,0,0,0,0,0,0,0,0,0,0,0,52236,201000,47494,44031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65212,61162,11207,0,0,0,3,0,0,0,0,0,0,,貨物の荷捌き・一時保管用施設,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,330001,岡山県,3,水島港,12,1,0,1,1,0,0,0,0,0,3260801,0,0,0,0,200,1,55025,6886,5761,99800,0,0,0,0,0,0,6,10287,50806,68759,66428,7915,0,0,0,0,0,0,0,0,0,0,0,0,344442,1263000,150747,120277,82590,0,0,0,0,0,0,0,0,0,0,0,0,0,10520,10293,9405,236912,202759,199710,0,0,0,3,0,0,0,0,0,0,,貨物の荷捌き・一時保管用施設,,プレジャーボート係留施設,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,330001,岡山県,4,東備港,12,1,0,1,1,0,0,0,0,0,3460720,0,0,0,0,4,1,24079,7160,2531,7847,0,0,0,0,0,0,1,2100,18747,15663,15663,16404,0,0,0,0,0,0,0,0,0,0,0,0,25235,0,19687,19687,12528,0,0,0,0,0,0,0,0,0,0,0,0,0,9160,6527,5863,51670,44408,42642,0,0,0,3,0,0,0,0,0,0,,貨物の荷捌き・一時保管用施設,,プレジャーボート係留施設,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,330001,岡山県,5,笠岡港,12,1,0,1,1,0,0,0,0,0,3260801,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9399,0,12856,12856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12856,12856,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,330001,岡山県,6,児島港,12,1,0,1,1,0,0,0,0,0,3340114,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830,1652,7392,2830,1652,9636,0,0,0,3,0,0,0,0,0,0,,貨物の荷捌き・一時保管用施設,,プレジャーボート係留施設,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,47,8,0,330001,岡山県,7,山田港,12,1,0,1,1,0,0,0,0,0,3260801,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6688,6688,4553,6688,6688,4553,0,0,0,3,0,0,0,0,0,0,,,,プレジャーボート係留施設,,,,,,,,,,,,,,,,,,,,,,,,,,
