決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,1,0,12149,稚内市,1,1,1,1,2,3,1,0,6,2,2,2,2140901,2141120,3360401,7642422,2,36902,56004,36804,129710,120000,0,52834,4733,4994,38142,0,3,20,0,100726,48090,21001,599337,485403,1153831,100,8,1680,210,2340,2390,4440,4490,0,305,0,4090901,0,0,0,16,0,1,6,0,0,0,16,0,0,0,0,667,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12157,美唄市,1,美唄浄水場,1,1,1,3,2,0,7,2,2,2,3250901,3271201,3360401,9882503,2,24312,41800,24229,90341,20050,0,20724,1928,632,32265,0,3,5,0,55557,17560,9188,305981,217905,550634,100,5,840,200,1840,1840,3840,3840,0,802,0,4020701,0,0,0,11,1,0,2,0,0,2,13,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12165,芦別市,1,末端給水事業,1,1,1,3,1,0,7,2,1,2,3301027,3320201,3390401,10011629,1,15668,30550,15231,61449,103000,0,9602,236,807,18473,0,2,8,0,29128,12163,6356,177569,143923,340011,100,8,1449,241,1931,1931,4341,4341,0,706,0,4170401,0,0,0,10,0,3,2,0,0,0,10,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12173,江別市,1,江別市,1,1,1,3,1,0,4,1,1,2,3310217,3311201,3370701,9992119,1,120197,138400,119897,378494,120050,0,34301,150,890,90288,0,1,6,0,125636,43400,35796,1135653,1044749,2259598,120,8,1102,194,1491,1491,3433,3433,0,800,0,4090401,0,0,0,41,2,2,12,0,0,5,46,0,0,0,0,0,1,0,0,1,0,41936,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12181,赤平市,1,赤平市,1,1,1,3,1,0,8,2,1,2,3281030,3300701,3430401,10012132,2,11603,19000,11294,41897,100000,0,9012,96,1038,9614,0,1,6,0,19767,9000,5898,171755,118568,305221,100,8,1780,275,2330,2330,5080,5080,0,600,0,4200501,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12190,紋別市,1,末端給水事業,1,1,1,3,2,0,7,2,1,2,3061201,3070401,3391001,9522603,2,23983,23000,22300,69283,100000,0,17940,615,101,14858,0,1,4,0,33519,16930,11209,356389,270000,654528,100,8,1218,217,1652,1652,3826,3826,0,602,0,4180601,0,0,0,15,4,5,0,0,0,2,17,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12203,士別市,1,末端給水事業,1,1,1,3,2,0,7,2,2,2,3270121,3281220,4170901,10722242,2,20927,20000,17016,57943,120000,0,10900,842,384,30836,0,4,17,0,42983,10600,8570,258800,209668,487638,100,8,1350,164,1678,1678,3318,3318,0,308,0,4080501,0,0,0,9,0,3,3,0,0,1,10,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12211,名寄市,1,名寄市上水道,1,1,1,3,2,0,7,2,1,2,3320319,3351101,4180327,10851747,2,29173,27560,26146,82879,100400,0,11220,279,80,21873,0,4,13,0,33469,11860,8886,285818,233906,540470,20,5,770,230,1920,2620,4220,4920,0,200,0,4200401,0,0,0,13,3,0,3,0,0,1,14,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12220,三笠市,1,三笠市,1,1,1,3,1,0,9,2,5,2,3311025,3330101,3390401,10031527,2,9636,60600,9627,79863,50,0,0,0,468,14189,0,0,4,0,14661,24500,4973,153584,126693,309750,100,8,1570,233,2036,2036,4366,4366,0,1400,0,4210401,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12238,根室市,1,水道事業,1,1,2,3,1,0,7,2,6,2,3270501,3321230,3370401,9962132,2,28315,34600,28114,91029,120006,0,14664,1245,556,25726,0,2,15,0,42208,18303,12184,365656,294661,690804,100,8,1270,220,2162,2267,4367,4472,0,800,0,4090401,0,0,0,13,0,4,2,0,0,5,18,0,0,0,0,17264,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12246,千歳市,1,末端給水事業施設,1,1,2,3,1,0,5,2,1,3,3280302,3300101,3360401,9940804,1,94700,94800,94655,284155,100450,0,41230,130,2868,68097,0,1,5,0,112331,43800,35929,1187676,1115976,2383381,100,8,819,141,1102,1102,2520,2520,0,6,0,4090401,0,0,0,11,0,2,5,0,0,12,23,0,0,0,0,7285,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12289,深川市,1,深川市水道事業,1,1,1,3,2,0,7,2,5,1,3320320,3331101,3430401,10081822,2,22355,29132,21252,72739,450,0,0,14,750,35436,0,1,7,0,36208,13399,7391,229114,181075,430979,100,8,1795,278,2561,2603,5341,5383,0,100,0,4090401,0,0,0,8,1,0,1,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12297,富良野市,1,末端給水事業,1,1,1,3,1,0,7,2,3,2,3371228,3391101,3420401,10182730,2,23283,19000,15794,58077,3400,0,6500,25,475,14388,0,2,5,0,21395,9000,6698,190377,156861,362936,100,8,1407,210,1827,1827,3927,3927,0,300,0,4220401,0,0,0,5,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12301,登別市,1,末端給水事業,1,1,1,3,1,0,6,1,5,2,3231129,3250320,3420401,9901850,2,50613,50200,49823,150636,100050,0,8147,139,453,27961,0,2,11,0,36713,16000,15971,478583,407187,917741,100,5,1207,159,2000,2000,3858,3858,0,509,0,4190701,0,0,0,11,1,1,2,0,0,4,15,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12319,恵庭市,1,末端給水事業,1,1,1,3,1,0,5,2,5,2,3371228,3390401,3430401,10192030,2,68751,80500,68238,217489,103056,0,11216,52,511,50357,0,1,4,0,62141,25770,21530,673686,607836,1328822,120,8,1250,224,1698,1698,3938,3938,0,300,0,4120401,0,0,0,15,0,3,6,0,0,2,17,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12335,伊達市,1,末端給水事業,1,1,1,3,1,0,6,2,4,3,3351220,3380101,3411001,10142322,2,34887,36700,30897,102484,100400,0,6923,779,804,24713,0,2,8,0,33229,15800,11916,381747,334601,744064,120,8,997,137,1270,1270,2793,2793,0,700,0,4210501,0,0,0,13,1,0,2,0,0,0,13,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12343,北広島市,1,北広島市水道事業,1,1,1,3,1,0,5,1,5,2,3450820,3450820,3450820,10352460,2,59717,69530,58842,188089,50,0,0,214,1551,41885,0,8,0,0,43658,24000,17822,556038,501938,1099798,120,0,756,160,2362,2362,3969,3969,0,400,0,4090401,0,0,0,15,0,0,3,0,0,6,21,0,0,0,0,0,1,0,0,1,0,29290,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12351,石狩市,1,石狩市水道事業,1,1,1,3,2,0,5,1,5,1,3480331,3481110,3480401,10441842,2,59777,74380,59312,193469,100050,0,3787,1410,1031,68819,0,4,27,0,75078,24322,18758,573230,501411,1117721,20,7,1596,207,2219,2732,5035,5817,0,1411,0,4250301,0,0,0,13,0,1,2,0,0,9,22,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,12360,北斗市,1,水道事業,1,1,2,3,1,0,6,2,2,3,3060929,3070201,4180201,10311331,2,48101,56200,46598,150899,120400,0,21838,2569,557,24168,0,4,20,0,49156,20102,16639,548324,486007,1071072,120,10,1155,136,1270,1340,2630,2700,0,400,0,4130401,0,0,0,7,1,0,2,0,0,0,7,0,0,0,0,12428,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13030,当別町,1,当別町水道事業,1,1,1,4,2,0,7,1,5,1,3381224,3410401,3430401,10222026,2,17377,22900,18883,59160,50,0,0,0,0,27973,0,0,1,0,27974,11100,6595,200677,149457,367829,120,0,798,196,2760,2760,4720,4720,0,1100,0,4250401,97,104,0,4,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1113,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13315,松前町,1,末端給水事業,1,1,2,4,1,0,9,2,1,2,3290601,3320501,3420401,10031503,2,8394,19300,8371,36065,100000,0,7305,1553,127,8701,0,4,12,0,17702,6488,4356,78546,66790,156180,100,7,1785,152,2241,2241,3764,3764,0,800,0,4090401,0,0,0,5,0,0,0,0,0,1,6,0,0,0,0,20391,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13323,福島町,1,末端給水事業,1,1,1,4,1,1,0,2,1,2,3361228,3380320,3411201,10152749,2,4749,12700,4526,21975,100000,0,5190,27,752,5917,0,2,3,0,11891,4700,3021,48353,36410,92484,100,8,2016,199,2824,3024,4819,5019,0,705,0,4080901,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13331,知内町,1,末端給水事業,1,1,2,4,1,1,0,3,1,3,3361228,3370401,3541106,10272735,2,4812,7160,4781,16753,100000,0,5274,196,28,8838,0,3,11,0,14350,5050,3647,118479,95872,223048,100,8,1520,110,1740,1810,2840,2910,0,1000,0,4110401,0,0,0,4,1,0,3,0,0,0,4,0,0,0,0,5531,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13340,木古内町,1,木古内町水道事業,1,1,1,4,2,1,0,2,3,1,3120613,3121103,3420401,9662117,2,4815,9100,4652,18567,103000,0,4282,427,134,5021,0,2,3,0,9869,3900,2022,51595,38851,96368,100,8,1932,241,2709,2793,5124,5208,0,900,0,4180401,0,0,0,5,3,0,2,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13374,七飯町,1,七飯上水道・藤城簡易水道・大沼簡易水道,1,1,2,4,1,0,7,1,6,3,3510709,3510709,3510709,10532127,2,28707,27990,28271,84968,3406,0,12385,1637,770,16689,0,0,12,0,31493,14404,9590,306202,254222,584418,20,8,1312,126,1560,1720,2820,2980,0,711,0,4090601,0,0,0,10,2,0,4,0,0,0,10,0,0,0,0,50336,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13439,鹿部町,1,施設001,1,1,1,4,1,1,0,3,1,3,3281001,3290101,3430401,10001503,2,4298,5200,4277,13775,100000,0,3630,393,95,6209,0,1,10,0,10338,3300,3293,94925,57499,159017,100,10,1575,136,1960,2050,3320,3420,0,300,0,4120401,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13455,森町,1,上水道事業,1,1,2,4,2,0,8,2,1,2,3480331,3500101,4170401,11150833,2,17191,16000,11924,45115,100400,0,7359,448,56,13410,0,3,3,0,21279,7010,5214,144382,133860,290466,20,10,1900,230,1900,2300,4200,4600,0,708,0,4161201,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,19368,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13463,八雲町,1,八雲町水道事業,1,1,1,4,1,0,8,1,4,3,3381227,3420101,4171001,10972329,2,18005,12300,10704,41009,400,0,0,801,33,9216,0,1,3,0,10054,5700,4149,126629,111675,248153,120,8,1260,147,1554,2940,3024,2940,0,902,0,4180601,0,0,0,5,0,2,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13471,長万部町,1,長万部町水道事業,1,1,2,4,1,0,9,2,4,2,3411228,3431101,3420401,10262730,2,5745,9680,5401,20826,400,0,0,183,291,6728,0,3,5,0,7210,4629,2985,75664,67311,150589,20,8,1428,189,1806,3612,3696,3612,0,1409,0,4241001,0,0,0,4,1,1,0,0,0,0,4,0,0,0,0,2867,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13617,江差町,1,江差町,1,1,1,4,1,0,9,2,1,1,3281001,3291201,3420401,9992603,2,8525,13500,8344,30369,120400,0,7228,1635,822,9396,0,4,7,0,19092,6900,3721,110489,79986,201096,20,8,2366,262,2890,3572,6090,6772,0,402,0,4200620,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2718,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,13625,上ノ国町,1,水道施設,1,1,1,4,1,1,0,2,1,2,3460331,3480315,3460331,10400977,2,5532,5300,3800,14632,100000,0,2200,384,161,3893,0,1,2,0,6641,2000,1454,41556,30544,75554,100,5,990,116,1960,2040,3530,3620,0,600,0,4150401,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14001,倶知安町,1,1,1,1,1,4,1,0,8,2,6,3,3280731,3280810,3430401,9991942,2,15435,15750,14811,45996,406,0,9601,472,800,15773,0,0,12,0,26658,11100,6650,199488,169436,386674,100,6,787,131,1311,1311,2621,2621,0,1502,0,4240401,0,0,0,6,2,0,2,0,2,0,6,0,0,0,0,0,1,0,0,1,0,28610,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14028,岩内町,1,岩内町水道事業,1,1,1,4,2,0,8,2,1,2,3480331,3490401,3480401,10451133,2,14014,18430,12119,44563,100000,0,11540,343,406,11627,0,2,4,0,23922,10450,4258,131360,109289,255357,100,10,1570,210,2000,2070,4100,4170,0,402,0,4090601,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14087,余市町,1,余市町水道施設,1,1,1,4,1,0,7,1,3,1,3251129,3290201,3400401,9941731,2,20306,21360,19827,61493,103400,0,10596,659,368,15712,0,6,15,0,27356,9320,8482,258687,199042,475531,100,7,1826,270,2636,5336,5336,5336,0,500,0,4230701,0,0,0,19,0,8,7,2,2,3,22,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14257,上砂川町,5,010の施設名称005,1,1,3,4,1,1,1,2,1,1,3261101,3290901,3430401,9982403,2,3586,4610,3586,11782,100000,0,2750,102,347,5517,0,1,2,0,8719,2500,1215,38545,30818,73078,100,8,2205,262,2730,2730,5355,5355,0,700,0,4180401,0,0,0,5,2,2,1,0,0,0,5,0,0,0,0,30818,5,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14273,由仁町,1,由仁町,1,1,1,4,1,0,9,2,4,1,3371228,3390801,4190401,10952430,2,5669,8559,5627,19855,100400,0,1580,287,3754,17754,0,4,12,0,23391,3425,2523,74384,51200,131532,100,7,1270,315,2488,2561,5638,5711,0,900,0,4090401,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14290,栗山町,1,栗山,1,1,1,4,1,0,8,2,2,2,3301203,3331001,3430401,10062605,2,12781,13200,12695,38676,120000,0,11001,1777,338,21862,0,1,5,0,34984,9800,6411,170354,133415,319980,20,0,394,252,2914,3252,5434,5772,0,600,0,4240401,0,0,0,5,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14346,秩父別町,5,簡易水道事業,1,1,3,4,2,1,1,1,5,1,3360523,3370102,4030329,10760954,2,2621,4200,2572,9393,50,0,0,0,0,8520,0,0,1,0,8521,1333,939,27004,21330,50606,3,10,2562,278,2562,2562,5342,5342,0,1003,0,4130701,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,21330,5,0,0,3,0,945,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14371,北竜町,5,北竜町簡易水道,1,1,3,4,2,1,1,2,5,1,3450331,3460101,4030329,10940761,2,2073,2600,1976,6649,50,0,502,302,0,8198,0,0,1,0,9003,1300,939,24707,17462,44408,100,10,2600,260,2600,2600,5200,5200,0,1003,0,4130701,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,17462,5,0,0,3,4,105,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14389,沼田町,1,末端給水事業,1,1,1,4,1,1,0,2,5,1,3281001,3310801,3430401,10022203,2,3373,11000,3351,17724,50,0,0,0,0,16213,0,0,2,0,16215,3850,1361,38803,31481,75495,103,10,2247,273,2562,2698,5292,5428,0,309,0,4160401,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14524,鷹栖町,1,石狩川浄水場,1,1,1,4,2,0,9,1,2,1,3540828,3540828,3540828,10622484,2,7300,10000,7051,24351,20000,0,3222,0,0,14944,0,0,0,0,18166,3222,2361,72370,64230,142183,100,8,1848,231,2310,2310,4620,4620,0,600,0,4190401,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14532,東神楽町,1,末端給水事業,1,1,1,4,2,0,9,1,2,1,4200331,4200701,4200701,12601733,2,10086,8600,6233,24919,20400,0,1790,527,62,3620,0,0,4,0,6003,3000,1685,49064,48199,101948,100,10,1320,140,1320,1320,2720,2720,0,509,0,4200701,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14541,当麻町,1,010の施設名称００１,1,1,1,4,1,0,9,2,3,2,3470901,3470901,3470901,10412703,2,6961,9000,6265,22226,3400,0,3000,40,495,20021,0,0,13,0,23569,3600,3597,87106,55376,149679,100,8,1795,183,2161,2161,3991,3991,0,300,0,4090401,0,0,0,4,1,0,3,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14567,愛別町,5,愛別浄水場,1,1,3,4,1,1,1,2,3,1,3480331,3490301,3540401,10511033,2,3195,3780,2709,9684,3000,0,2600,123,1994,8724,0,1,6,0,13448,2440,1413,38798,24831,67482,100,8,2184,231,2646,2646,4956,4956,0,400,0,4190401,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,24831,5,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14575,上川町,1,末端給水事業,1,1,1,4,2,1,0,3,1,2,3381228,3381228,3430401,10192857,2,4026,12200,3591,19817,100000,0,5753,332,3,4868,0,2,3,0,10961,5230,2599,63061,50584,121474,100,8,1365,162,1942,2026,3570,3654,0,1600,0,4090401,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,1,0,158,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14591,美瑛町,1,施設名称,1,1,1,4,1,0,9,2,1,2,3361228,3400101,3430401,10191730,2,10661,9593,9470,29724,100006,0,6430,996,4483,31504,0,5,32,0,43450,5121,4470,124257,104854,238702,100,8,1610,224,2058,2058,4298,4298,0,1509,0,4090701,0,0,0,5,1,1,3,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14605,上富良野町,1,末端給水施設,1,1,1,4,1,0,8,2,6,3,3450331,3480101,3450401,10380833,2,11333,12500,10001,33834,6,0,6003,1925,0,9603,0,2,2,0,17535,6000,3600,96315,78266,184181,100,8,1512,157,1826,1826,3396,3396,0,600,0,4110401,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14699,美深町,1,菊丘浄水場,1,1,1,4,1,1,0,2,1,2,3381227,3411201,3430401,10222829,2,4740,6000,4020,14760,100000,0,1728,652,6,4178,0,1,3,0,6568,2500,1687,49825,40002,94014,100,6,1291,194,2060,2060,4000,4000,0,700,0,4160401,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
2013,46,1,0,14818,増毛町,1,水道事業,1,1,1,4,1,1,0,2,1,2,3250901,3261201,3360401,9872503,2,4958,5500,4159,14617,100000,0,3140,601,295,5266,0,1,2,0,9305,4770,2442,72681,56602,136495,120,8,2200,230,3060,3130,5360,5430,0,1400,0,4110401,0,0,0,5,0,3,0,0,1,0,5,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
