決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,12,1,400009,福岡県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3390401,3400401,0,2,1,56425534.0,2276839.0,24782.0,1837034.0,30716.0,0.0,56425534.0,2276839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481890.0,1794949.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,420000,長崎県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3390401,3420401,0,3,1,85811990.0,4761160.0,18023.0,3601460.0,23827.0,0.0,85357907.0,4761160.0,80923.0,2000.0,454083.0,0.0,7068.0,186751.0,26422.0,0.0,20.0,1159700.0,3279003.0,322457.0,7.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,12050,室蘭市,0,,11,2,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,12068,釧路市,0,,11,2,0,3,2,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,12131,苫小牧市,0,,11,2,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,12238,根室市,0,,11,2,0,3,2,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,120006,千葉県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,130001,東京都,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,141003,横浜市,0,,11,2,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,1,248509346,233311998,15197348,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,150002,新潟県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,170003,石川県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,180009,福井県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,238015,名古屋港管理組合,0,,11,2,0,5,2,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,271004,大阪市,0,,11,2,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,281000,神戸市,0,,11,2,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,282031,明石市,0,,11,2,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,300004,和歌山県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,1,10407040,5363903,5043137,283895,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,310000,鳥取県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,320005,島根県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,340006,広島県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,400009,福岡県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,1,420000,長崎県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
