決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,5,0,122165,習志野市,0,,8,1,0,3,1,4,1,0,0,0,3320927,3330601,6651528,1,1,72914,73761,75111,0,221786,0,4,90000,90004,437167,137671,0,574838,0,0,0,0,0,0,0,0,2942659,0,2942659,2915757,0,4620,21980,2942357,1150888,304178,1240987,219704,2915757,1231279,1684478,2915757,4200520,0,520,10542,11009,0,10241,0,4232832,0,45000000,60,0,60,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,122394,大網白里市,0,,8,1,0,3,1,4,1,0,0,0,3390916,3400401,6791317,1,2,20347,18368,11950,0,50665,0,3,60459,60462,366276,33517,0,399793,0,0,0,0,0,0,0,0,282226,0,282226,285361,0,137,-3291,282207,247883,11835,4790,20853,285361,0,285361,285361,4250501,0,550,7009,7887,0,8573,0,4274520,4,38511660,12,1,13,0,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,124036,九十九里町,0,,8,1,0,4,1,2,1,0,0,0,3401001,3410401,6811402,1,2,7247,7247,4359,0,18853,0,2,19600,19602,160142,13142,0,173284,0,0,0,0,0,0,0,0,138924,0,138924,136941,0,105,1878,138924,87019,27903,11536,10483,136941,23910,113031,136941,4081020,0,450,8443,8908,0,9683,0,4108504,0,38511660,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,124249,白子町,0,,8,1,0,4,1,2,1,0,0,0,3360827,3390401,6751228,1,2,4829,4646,2927,0,12402,0,1,2800,2801,119620,9970,0,129590,0,0,0,0,0,0,0,0,127422,0,127422,125848,0,327,1247,127422,68439,47905,1340,8164,125848,0,125848,125848,4081020,25,520,7431,7926,0,8615,0,4105537,0,38511660,5,1,6,0,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,124273,長南町,0,,8,1,0,4,1,2,1,0,0,0,3500701,3500701,7001402,1,2,5891,5761,4610,0,16262,0,3,41987,41990,370246,23950,0,394196,0,0,0,0,0,0,0,0,341870,0,341870,332942,0,58,8845,341845,111248,37076,169921,14697,332942,83304,249638,332942,4081020,0,360,7303,7581,0,8240,0,4104504,0,38511660,6,3,9,0,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,152021,長岡市,0,,8,1,0,3,1,2,1,0,0,0,3350327,3340901,6691228,1,2,103586,1523,1260,0,106369,0,1,7000,7001,73580,6696,0,80276,0,0,0,0,0,0,0,0,57554,0,57554,59357,0,1,1734,61092,27609,11006,4906,15836,59357,11358,47999,59357,4220502,0,550,12417,13443,0,12803,0,4259715,0,43953500,4,0,4,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,152056,柏崎市,0,,8,1,0,3,1,4,1,0,0,0,3020821,3280101,6300922,1,2,35993,32706,28369,0,97068,0,6,136018,136024,795556,112208,0,907764,0,0,0,0,0,0,0,0,1336321,0,1336321,1343670,0,1352,-8701,1336321,580807,125664,424426,212773,1343670,534960,808710,1343670,4231101,0,570,11090,11960,0,11616,0,4266337,0,43100000,22,6,28,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,152081,小千谷市,0,,8,1,0,3,1,4,1,0,0,0,3350901,3340925,6691826,1,2,12691,11450,10531,0,34672,0,2,99000,99002,261029,28075,0,289104,0,0,0,0,0,0,0,0,795781,0,795781,795354,0,1132,-705,795781,250384,73209,384575,87186,795354,424077,371277,795354,4250401,23,572,9824,10055,0,9576,0,4280451,70,43953500,17,4,21,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,152111,見附市,0,,8,1,0,3,1,4,1,0,0,0,3341026,3331225,6672251,1,2,14240,14197,12060,0,40497,0,2,92000,92002,267423,35412,0,302835,0,0,0,0,0,0,0,0,688372,0,688372,665246,0,34,23144,688424,282613,38267,268683,75683,665246,248094,417152,665246,4250401,0,600,9800,9912,0,9912,0,4280625,52,41860500,13,1,14,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,152161,糸魚川市,0,,8,1,0,3,1,4,1,0,0,0,3361225,4170319,7531544,1,2,17594,14366,12984,0,44944,0,7,99900,99907,345492,43921,0,389413,0,0,0,0,0,0,0,0,413859,0,413859,412905,0,185,1443,414533,267472,39099,21680,84654,412905,50886,362019,412905,4230511,0,500,10880,11230,0,10907,0,4264028,0,43100000,14,2,16,2,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,152170,妙高市,0,,8,1,0,3,2,3,1,0,0,0,3341225,3341225,6682450,1,2,12315,9157,7048,0,28520,0,3,55000,55003,230082,41918,0,272000,0,0,0,0,0,0,0,0,415266,0,415266,414476,0,38,752,415266,143455,72297,141246,57478,414476,172980,241496,414476,4230830,0,450,10831,9979,0,9692,0,4261782,0,43100000,10,1,11,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,152226,上越市,0,,8,1,0,3,1,4,1,0,0,0,2071024,3360401,5431425,1,2,73489,54416,46664,187,174756,0,8,245000,245008,962545,178008,0,1140553,0,0,0,0,0,0,1369,0,2848157,0,2849526,2841089,1469,1720,4897,2849175,929032,324502,1138621,450403,2842558,1304103,1538455,2842558,4220201,0,340,9740,10374,41000,10076,17083,4308814,0,43100000,44,7,51,2,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,152251,魚沼市,0,,8,1,0,3,1,3,1,0,0,0,3360504,4161101,7521605,1,2,13462,8929,7091,0,29482,0,4,71700,71704,314055,36709,0,350764,0,0,110036,0,110036,0,0,0,332243,0,332243,419908,0,2884,19487,442279,158123,36083,150124,75578,419908,105634,314274,419908,4250401,0,500,11570,11300,0,10762,0,4284533,41,43953500,10,2,12,2,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,172014,金沢市,0,,8,1,0,3,1,4,1,0,0,0,2101001,3280101,5381102,1,1,196722,167245,66083,1011,431061,0,2,99000,99002,1515429,536653,0,2052082,0,42240,1872617,0,1914857,0,19189,0,0,23849,43038,1932074,19970,18133,-25296,1944881,694363,498126,172859,586696,1952044,790275,1161769,1952044,4250301,0,620,22696,16705,46120,15202,19218,4370862,0,46000000,114,19,133,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,182010,福井市,0,,8,1,0,3,1,4,1,0,0,0,1450228,3280101,4730329,1,1,98721,53329,25539,337,177926,0,1,47484,47485,454326,87061,0,541387,0,0,922629,0,922629,0,5182,0,0,0,5182,921413,5492,4988,-3698,928195,273791,100803,385331,166980,926905,457965,468940,926905,4241110,0,500,20622,20554,39761,18704,16350,4357601,0,46000000,28,8,36,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,252018,大津市,0,,8,1,0,3,1,4,1,0,0,0,3120302,3280901,6401203,1,1,141497,133306,94619,0,369422,0,0,0,0,1245204,296210,0,1541414,0,0,0,0,0,0,0,0,7346590,0,7346590,7611375,0,965,-265750,7346590,1666709,576161,4793021,575484,7611375,5230723,2380652,7611375,4250601,0,638,14665,13660,0,12707,0,4292271,-40,45000000,125,0,125,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,322016,松江市,0,,8,1,0,3,1,4,1,0,0,0,3050401,3271001,6321402,1,1,85970,43506,13771,1363,144610,0,1,30000,30001,244414,39466,22126,306006,0,20992,386347,0,407339,0,17350,0,0,0,17350,392965,16672,987,12833,423457,154435,68859,532,185811,409637,150156,259481,409637,4220401,0,600,22110,21107,43538,19208,18140,4345104,0,46000000,31,2,33,1,,,,,,,,,,,,,,,,,,,,,,,
2013,46,5,0,352021,宇部市,0,,8,1,0,3,2,4,1,0,0,0,3071214,3280101,6351315,1,1,74447,28621,15311,1049,119428,0,0,0,0,219397,27894,147886,395177,0,0,0,0,0,0,12103,0,192884,0,204987,191741,12103,469,674,204987,127160,36683,866,39135,203844,0,203844,203844,4240401,0,600,25020,23758,49945,21620,20810,4382154,0,46000000,32,1,33,1,,,,,,,,,,,,,,,,,,,,,,,
