決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,3,3,231002,名古屋市,0,,4,1,0,2,1,2,0,0,0,0,3050201,3271001,6321202,1,1,7549,163,7712,1002,10,365730,3650,6512,131,69603,640,1002,984,18,0,0,677,321109,3650,35700,87,2664531,3475036,117599,40418,77181,451,422416,145182,277234,1430,16594515,3803083,12791432,152694,154575,2973094,14388,414363,200,0,0,0,0,4040401,0,0,250,288,550,573,1392,0,1392,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,261009,京都市,0,,4,1,0,2,1,2,0,0,0,0,3030510,3271001,6301511,1,1,3105,74,3179,788,0,279364,0,6927,0,54036,0,788,635,35,9,0,81,246425,0,29618,0,1082549,1701255,118828,54326,64502,0,417454,190851,226603,0,17934160,7182792,10751368,0,0,1308290,0,167942,220,0,0,0,0,4080901,0,0,300,335,400,430,623,0,623,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,271004,大阪市,0,,4,1,0,2,1,2,0,0,0,0,3020226,3271001,6291227,1,1,4393,89,4482,530,0,204400,0,3227,0,35865,0,530,530,0,0,0,52,178850,4,17768,0,834121,1275877,76397,13702,62695,0,256299,45967,210332,2,12155023,1403574,10751449,133,135,1186000,12,114840,200,0,0,0,0,4090701,0,0,300,340,570,590,616,0,616,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,272078,高槻市,0,,4,1,0,3,1,4,0,0,0,0,3290225,3320401,6610626,1,1,1223,24,1247,161,7,57843,3285,871,51,11043,376,161,107,48,6,0,2,50486,1274,4455,42,329753,459971,19537,6378,13159,76,74240,28701,45539,1831,3205335,815802,2389533,40343,42250,387665,4786,66281,210,0,140,3180,0,4091201,4090601,4091201,300,335,400,430,221,0,221,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,281000,神戸市,0,,4,1,0,2,2,2,0,0,0,0,3050916,3271001,6321917,1,1,3570,81,3651,518,0,189642,0,3425,0,36071,0,518,431,87,0,0,22,166330,0,18043,0,1233774,1648861,69108,24951,44157,0,224601,81091,143510,0,10433786,3515400,6918386,0,0,873573,0,208663,200,0,0,0,0,4040401,0,0,300,335,400,430,438,0,438,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,282022,尼崎市,0,,4,1,0,3,2,5,0,0,0,0,3230308,3271001,6501309,1,1,974,35,1009,123,7,44801,2649,928,86,8419,456,123,123,0,0,0,0,39720,1948,4535,96,269971,373985,12902,3128,9774,156,35607,8759,26848,1074,2141857,344175,1797682,115374,116604,237091,2182,53716,200,0,0,0,0,4061001,0,0,300,335,500,525,111,0,111,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,282073,伊丹市,0,,4,1,0,3,1,6,0,0,0,0,3240212,3300101,6540313,1,1,787,44,831,91,5,32449,1825,724,36,6528,265,91,91,0,0,0,0,29529,1039,3149,38,295433,371293,13965,2805,11160,40,46086,9257,36829,1283,2052183,347565,1704618,46118,47441,298295,5856,45735,200,0,0,0,0,4070617,0,0,300,335,400,430,174,0,174,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,322016,松江市,0,,4,1,0,3,1,6,0,0,0,0,3040401,3271001,6311402,1,1,1546,114,1660,56,7,20470,2751,751,88,3061,363,56,26,24,0,0,8,17065,1621,1906,354,99837,148444,2748,346,2402,129,12201,1536,10665,34959,460195,59368,400827,111881,146969,147084,18494,20057,200,0,150,3570,0,4130501,0,0,400,430,500,525,108,0,108,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,352021,宇部市,0,,4,1,0,3,2,6,0,0,0,0,3200101,3271001,6471102,1,1,2143,101,2244,67,12,24322,4419,920,201,3607,644,67,24,21,0,0,1,21256,2001,2799,308,141216,201885,2586,789,1797,71,13559,1961,11598,10679,528579,54367,474212,108145,118895,234303,17365,25429,0,0,130,3670,0,4090501,0,0,300,335,400,430,132,0,132,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,352080,岩国市,0,,4,1,0,3,2,7,0,0,0,0,3131001,3290401,6421402,1,1,962,42,1004,29,3,9334,2346,524,43,1319,91,29,11,18,0,0,0,5055,1849,600,61,35693,57005,772,191,581,48,3549,849,2700,801,131001,15125,115876,52248,53097,66574,13809,6420,0,0,100,3320,0,4141001,0,0,500,525,600,620,43,0,43,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,362018,徳島市,0,,4,1,0,3,2,7,0,0,0,0,3040331,3271001,6311332,1,1,824,46,870,48,0,18465,0,548,0,2629,0,48,29,3,0,0,0,14885,0,1536,0,101430,139621,3376,797,2579,0,12119,2806,9313,0,534177,80388,453789,0,0,172741,0,20601,200,0,0,0,0,4041001,0,0,350,383,450,478,79,0,79,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,362034,小松島市,0,,4,1,0,3,1,7,0,0,0,0,3260228,3381015,6641243,1,2,597,5,602,13,0,4745,366,217,0,696,0,13,5,8,0,0,5,3196,34,375,2,10689,20364,454,66,388,2,1562,261,1301,39,49970,8364,41606,1481,1522,21838,461,1825,0,0,130,2740,0,4041001,0,0,350,383,450,477,16,0,16,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,401005,北九州市,0,,4,1,0,2,2,2,0,0,0,0,3040615,3271001,6311616,1,1,1744,115,1859,99,26,36044,8120,1266,708,6980,1639,99,12,56,1,0,0,28470,4351,3666,387,187699,279623,7003,2896,4107,550,27493,12078,15415,48995,1068810,300575,768235,220680,270225,117790,29447,34905,0,0,0,0,180,4240401,0,0,250,288,400,430,232,0,232,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,412015,佐賀市,0,,4,1,0,3,2,6,0,0,0,0,3111010,3271001,6382011,1,1,1818,87,1905,65,0,24573,0,753,0,3520,0,65,33,1,0,0,0,19997,0,2459,0,132067,183533,2718,552,2166,0,10599,2152,8447,0,563828,64426,499402,0,0,220437,0,24056,0,0,150,4070,0,4091201,0,0,350,383,500,525,105,0,105,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,420000,長崎県,0,,4,1,0,1,2,3,0,0,0,0,3090324,3280101,6370425,1,1,14137,401,14538,337,64,121811,23269,4596,882,21278,3342,337,28,237,6,0,0,97049,15509,13835,2804,557279,862663,15305,3242,12063,545,111631,23642,87989,81070,3320825,588941,2731884,953944,1035559,626015,155392,106147,0,0,140,3150,150,4091201,0,0,250,287,450,477,346,0,346,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,422029,佐世保市,0,,4,1,0,3,2,5,0,0,0,0,3020330,3280101,6300431,1,1,1723,345,2068,116,5,42340,1825,2009,81,7202,295,116,22,8,0,0,0,35352,1064,4459,83,250742,345719,9218,2454,6764,74,33123,8818,24305,5285,1237459,330094,907365,40601,45960,135406,4075,41871,0,0,150,3280,0,4091201,0,0,350,383,400,430,72,0,72,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,422088,松浦市,0,,4,1,0,3,1,7,0,0,0,0,3380712,3430401,6811113,1,2,365,8,373,3,1,1090,369,25,12,145,29,3,2,1,0,0,0,662,45,100,2,4083,6572,33,9,24,1,70,18,52,5,5965,1586,4379,1177,1183,5502,276,830,0,0,120,4500,0,4141001,0,0,250,300,400,450,2,0,2,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,431001,熊本市,0,,4,1,0,2,1,2,0,0,0,0,3021123,3271001,6292124,1,1,238,14,252,39,3,14235,1095,579,57,2789,252,39,13,7,0,0,0,10889,903,1244,91,87112,119347,2605,516,2089,109,10471,2554,7917,48,433471,61003,372468,65370,65527,134851,7368,15129,0,0,130,3150,0,4100301,0,0,400,430,500,525,68,0,68,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,462012,鹿児島市,0,,4,1,0,3,2,3,0,0,0,0,3041228,3280101,6321329,1,1,2209,44,2253,199,5,71922,2770,2274,108,13978,284,199,97,7,0,0,76,57486,1503,6811,95,368453,526267,10706,2291,8415,102,43539,9164,34375,4721,1755671,363360,1392311,47077,51900,253674,3680,40215,0,0,130,1990,180,4070807,4070807,4081001,300,335,500,525,208,0,208,0,,,,,,,,,,,,,,,,,,,,
2013,46,3,3,468355,沖永良部バス企業団,0,,4,1,0,5,1,7,0,0,0,0,3310501,3430401,6740902,1,1,684,5,689,7,2,2182,1003,40,13,149,99,7,0,0,0,0,0,1637,210,274,7,9567,15197,50,1,49,5,192,1,191,187,20136,31,20105,6410,6601,6455,745,11631,0,0,140,3980,0,4090401,0,0,250,288,400,430,3,0,3,0,,,,,,,,,,,,,,,,,,,,
