決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,11,1,202029,松本市,1,上高地アルペンホテル,16,1,0,3,1,0,0,0,0,0,0,3280701,3480401,0,3,2,4228,1638072,4631,27,150,0,9748,133519,143267,116432,182782,0,15750,9450,8925,210,0,0,0,0,3,自然公園法・文化財保護法・旅館業法,宿泊・売店・喫茶・食堂・長野県松本市安曇上高地４４６９－１・上高地アルペンホテルは、上高地を訪れる観光客が利用する施設である。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,202029,松本市,2,焼岳小屋,16,1,0,3,1,0,0,0,0,0,0,3440501,3480401,0,3,2,65,7069,162,1,20,0,841,3448,4289,1889,5868,0,7100,7100,4900,210,0,0,0,0,3,自然公園法・文化財保護法・旅館業法,宿泊・売店・喫茶・食堂・岐阜県高山市奥飛騨温泉郷中尾４番地・焼岳小屋は、焼岳及び焼岳から西穂へ縦走する登山者が主に利用している。また、北アルプス唯一の活火山焼岳の八号目付近に位置する山小屋であり、緊急時の避難所としても重要な役割を持っている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,202029,松本市,3,徳沢ロッヂ,16,1,0,3,1,0,0,0,0,0,0,3300501,3480401,0,3,2,868,118721,1396,11,100,0,3942,966,4908,818,35550,0,8150,8150,5250,210,0,0,0,0,3,自然公園法・文化財保護法・旅館業法,宿泊・売店・喫茶・食堂・長野県松本市安曇上高地４４７０・徳沢ロッヂは上高地徳沢地区にある山小屋で、槍・穂高連峰を目指す登山者の登山基地として利用されている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,202207,安曇野市,1,有明荘,16,1,0,3,2,0,0,0,0,0,0,3261001,3370401,0,3,2,1732,477187,8138,19,95,0,4195,0,4195,0,37581,0,9350,8350,8350,1550,0,0,0,0,2,旅館営業法,天然温泉を活用した国民宿舎及び旅館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,202207,安曇野市,2,大天荘,16,1,0,3,2,0,0,0,0,0,0,3291213,3370401,0,3,2,352,44645,562,9,200,0,3523,0,3523,0,30855,0,8500,8500,8500,0,0,0,0,0,2,自然公園法,北アルプス大天井岳にある山小屋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,202207,安曇野市,3,しゃくなげ荘,16,1,0,3,2,0,0,0,0,0,0,3480401,3480401,0,3,2,2330,211233,10466,23,95,0,5090,5576,10666,23581,35565,0,6500,6500,4500,1050,0,0,0,0,2,旅館営業法,天然温泉を利用した休憩宿泊施設,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,223051,松崎町,3,町営宿泊施設伊豆まつざき荘,16,1,0,4,2,0,0,0,0,0,0,4180301,4180301,0,3,2,4592,1325550,2720,42,138,0,18660,8463,27123,26549,220353,0,9870,8820,0,1000,0,0,0,0,1,旅館業法、食品衛生法他,宿泊、食事、休憩、売店、入浴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,242101,亀山市,1,亀山市国民宿舎関ロッジ,16,1,0,3,2,0,0,0,0,0,0,3421201,3440401,0,3,2,2310,235199,4481,26,120,0,0,0,0,0,0,0,4095,3465,2100,1995,0,0,0,0,3,旅館業法,国民宿舎事業は国民宿舎関ロッジ事業と道の駅関宿事業とを合わせて宿舎事業としていたが、平成25年3月31日をもって宿舎事業を一時停止した。企業会計については平成25年4月から6月の3ヶ月間について存続し、6月末を持って打ち切り決算、会計廃止を行った。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,282243,南あわじ市,1,国民宿舎慶野松原荘,16,1,0,3,2,0,0,0,0,0,0,3440701,4010401,0,3,2,4594,734471,6842,40,178,0,16814,15305,32119,83399,174750,0,8400,7350,2835,3150,0,15,0,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,282294,たつの市,2,志んぐ荘,16,1,0,3,2,0,0,0,0,0,0,3380701,3410401,0,3,2,12979,3194645,8183,61,333,0,15951,61058,77009,116174,174262,0,3675,0,0,1050,0,4,0,4,3,旅館業法　消防法　食品衛生法,宿泊　休憩　研修　会議　法要　結婚式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,282294,たつの市,3,新舞子荘,16,1,0,3,2,0,0,0,0,0,0,3480216,3480401,0,3,2,4746,936797,7666,25,153,0,11276,73683,84959,109124,163687,0,3675,0,0,525,0,5,0,5,3,旅館業法　消防法　食品衛生法,宿泊　休憩　研修　会議　法要　結婚式,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,282294,たつの市,4,赤とんぼ荘,16,1,0,3,2,0,0,0,0,0,0,3370401,3400401,0,3,2,5024,1015462,5216,32,183,0,11372,52396,63768,102257,153387,0,3675,0,0,2100,0,4,0,4,3,旅館業法　消防法　食品衛生法,宿泊　休憩　研修　会議　法要,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,292125,宇陀市,1,保養センター美榛苑,16,1,0,3,1,0,0,0,0,0,0,3561214,4180101,0,3,2,6326,1743957,9734,43,190,0,19536,61974,81510,34478,205448,0,7350,6300,2100,500,0,0,0,0,2,　　　旅館業法,　宿泊・宴会・日帰り入浴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,304221,太地町,1,国民宿舎　白鯨,16,1,0,4,2,0,0,0,0,0,0,3420501,3430401,0,3,2,2335,358988,1830,27,126,0,8131,14106,22237,29599,57819,0,6923,6037,1732,1050,0,2,0,2,3,,休養宿泊施設としてだけでなく、古式捕鯨発祥の地「くじらの町太地」をPRし鯨料理を昼食・夕食で提供しております。又、折詰・弁当・オードブル等冠婚葬祭の仕出しも年々増加傾向である。夏には、徒歩で３分のくじら浜海水浴場で鯨バーガー・鯨カレー・かき氷等を販売、又、イベント等でも鯨バーガーを販売しております。年末には、クリスマスカラオケ大会等で増収に努めております。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,304280,串本町,1,国民宿舎あらふね,16,1,0,4,2,0,0,0,0,0,0,3460208,4170401,0,3,1,2433,702596,4180,34,139,0,15403,3184,18587,18629,95816,0,6000,5000,3000,1600,0,0,0,0,2,,構造鉄筋コンクリート３階建、部屋数は和室２８室、洋室４室、和洋室２室、大浴場、展望浴場男女１箇所ずつあり。料金は１泊２食付８２５０円（税込）～。ビジネスプラン１泊３食付５５５０円（税込）。左記は平日１室３名様料金。１室あたりの利用人数で料金アップ。季節料理として「あわびコース」、「クエ鍋コース」、「イセエビコース」提供しております。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,313645,三朝町,1,ブランナールみささ,16,1,0,4,2,0,0,0,0,0,0,3380916,3380901,0,2,2,7850,2307285,2024,40,175,0,19861,46452,66313,93513,167424,0,9240,8400,0,1050,0,24,0,24,3,　鳥取県倉吉保健所長　旅館営業許可証６－４,　宿泊、一般休息、入浴休憩、会議集会、結婚業務,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,313700,湯梨浜町,1,国民宿舎　水明荘,16,1,0,4,1,0,0,0,0,0,0,3321001,3340401,0,3,2,1614,1576834,5530,41,149,0,13817,36800,50617,128759,144660,0,9075,8085,0,1050,0,22,0,22,3,旅館業法第3条,国民宿舎休養宿泊施設。国民保養温泉の趣旨に沿い、温泉の大衆化と健全な休養施設としての役務を提供する。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,342131,廿日市市,1,みやじま杜の宿,16,1,0,3,2,0,0,0,0,0,0,3371101,3371101,0,3,2,4308,1763598,1269,30,128,0,15662,4553,20215,1638,74352,0,8400,0,6457,1050,0,2,0,2,3,旅館業法、公衆浴場法、食品衛生法,宿泊の提供16:00～10:00、レストラン11:00～14:00、　一般入浴10:30～17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,11,1,432059,水俣市,1,水天荘,16,1,0,3,4,0,0,0,0,0,0,3401125,3410401,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,休憩宿泊施設（国民宿舎・水天荘）平成１１年度廃止,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
