決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080,列081,列082,列083,列084,列085,列086,列087,列088,列089,列090,列091,列092,列093,列094,列095,列096,列097,列098,列099
2020,46,12,1,271004,大阪市,0,,11,1,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3330715,3390401,0,3,2,813539396,15611929,52110,8794410,103802,0,764175517,12897050.0,0.0,0.0,49363879.0,2714879.0,4842.0,950000.0,196199.0,0.0,20.0,5022640.0,6526217.0,1348193.0,66.0,0.0,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,281000,神戸市,0,,11,1,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3440715,3390401,0,3,2,1244293648,20915931,59490,11765154,113000,0,925984648,17785931.0,0.0,0.0,318309000.0,3130000.0,42817.0,6903150.0,161225.0,0.0,20.0,7031060.0,8700710.0,2054161.0,11.0,37.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,300004,和歌山県,0,,11,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3340401,3360401,0,2,2,28624539,826464,34635,646464,18697,0,28624539,826464.0,0.0,0.0,0.0,0.0,3300.0,91729.0,27797.0,0.0,20.0,188071.0,466588.0,171805.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,310000,鳥取県,0,,11,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3371029,3380520,0,2,2,30070188,1705748,17629,1182740,12868,0,30070188,1705748.0,0.0,0.0,0.0,0.0,20914.0,301742.0,14428.0,0.0,23.0,523008.0,969555.0,213185.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,320005,島根県,0,,11,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3440401,3440401,0,2,2,4716889,345970,13633,261926,14300,0,4716889,345970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84044.0,261926.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,340006,広島県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3330401,3450401,0,2,1,37692142,833478,45223,790887,47658,0,33849372,681923.0,0.0,0.0,3842770.0,151555.0,0.0,0.0,0.0,0.0,0.0,37491.0,594991.0,49441.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,400009,福岡県,0,,11,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3390401,3400401,0,2,1,6990423,472757,14787,385424,26244,0,6990423,472757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129418.0,343339.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,420000,長崎県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3390401,3420401,0,3,2,86758364,4788018,18120,3609304,24037,0,86758364,4788018.0,0.0,0.0,0.0,0.0,1479.0,27205.0,18400.0,0.0,20.0,1178714.0,3414955.0,194349.0,9.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,12050,室蘭市,0,,11,2,0,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,3330670,3136121,194549,113793,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,12068,釧路市,0,,11,2,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,1995902,1995902,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,12238,根室市,0,,11,2,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,400640,13750,386890,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,120006,千葉県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,33911770,28400291,5511479,522,0,0,0,0,1000,94,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,130001,東京都,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,437820045,437820045,0,0,234406675,234406675,0,0,0,64,4,0,39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,141003,横浜市,0,,11,2,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,101858209,34890416,66967793,0,0,0,0,0,0,9,0,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,150002,新潟県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,2828980,2828980,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,170003,石川県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,1433137,1366588,66549,2098,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,180009,福井県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,125078419,125078419,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,238015,名古屋港管理組合,0,,11,2,0,5,2,0,0,0,0,0,,,,,,,,,,,,,,,,786680,786680,0,0,65755056,65755056,0,0,0,9,0,0,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,271004,大阪市,0,,11,2,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,163652274,169041486,-5389212,-5389212,24916559,26793538,-1876979,-1876979,0,63,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,281000,神戸市,0,,11,2,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,766687,412156,354531,0,177902135,169209714,8692421,0,0,10,1,0,33,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,300004,和歌山県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,10407040,2422056,7984984,106949,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,310000,鳥取県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,3379413,2140666,1238747,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,320005,島根県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,340006,広島県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,864219,430150,434069,47792,39718,39718,0,0,1000,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,400009,福岡県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,46,12,1,420000,長崎県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,5480019,2300332,3179687,27206,0,0,0,0,0,7,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
