決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,12,2,130001,東京都,0,,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4161201.0,4140401.0,0.0,3.0,2.0,260715759.0,58065.0,4490067.0,39364.0,3351760.0,0.0,107174195.0,26254.0,3043154.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,150002,新潟県,0,,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070501,4040401,0,2,1,48985920.0,3313000.0,14786.0,2604000.0,19292.0,0.0,48985920.0,3313000.0,0.0,0.0,0.0,0.0,6004.0,71196.0,11858.0,0.0,20.0,709000.0,1190500.0,1413500.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,202011,長野市,0,,18,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430401,3430401,0,3,2,18500532.0,349092.0,52996.0,337463.0,48409.0,0.0,16629242.0,310934.0,329960.0,8926.0,1871290.0,38158.0,12224.0,663323.0,54266.0,0.0,20.0,9015.0,216141.0,85778.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,202070,須坂市,0,,18,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400401,3400401,0,3,2,7776821.0,263085.0,29560.0,201419.0,53677.0,0.0,7699164.0,234663.0,0.0,0.0,77657.0,28422.0,19.0,907.0,47736.0,0.0,3.0,43734.0,188979.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,220001,静岡県,0,,18,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430401,3430401,0,2,1,14154684.0,411822.0,34371.0,371512.0,31553.0,0.0,12275261.0,228636.0,0.0,0.0,1879423.0,183186.0,5490.0,200000.0,36430.0,0.0,120.0,40310.0,188326.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,230006,愛知県,0,,18,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360401,3391001,0,2,1,750438826.0,49928974.0,15030.0,39179991.0,19154.0,0.0,571423985.0,40972163.0,7412670.0,739375.0,179014841.0,8956811.0,69131.0,2254989.0,32619.0,0.0,20.0,9810801.0,28201825.0,2959537.0,23.0,90.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,280003,兵庫県,0,,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590401,3590401,0,2,1,1107356362.0,25431815.0,43542.0,14776195.0,74942.0,0.0,1079816368.0,20966105.0,4515310.0,28910.0,27539994.0,4465710.0,147611.0,4544399.0,30786.0,0.0,23.0,6189911.0,13145773.0,1630421.0,19.0,51.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,281000,神戸市,0,,18,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440401,3390401,0,3,2,1355546000.0,24350000.0,55669.0,14189000.0,99000.0,0.0,659799000.0,22714000.0,133000.0,306000.0,695747000.0,1636000.0,119490.0,10554000.0,88325.0,0.0,23.0,9354000.0,11742190.0,1617810.0,26.0,32.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,282014,姫路市,0,,18,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410201,3410201,0,3,2,34029129.0,3188165.0,10674.0,2460184.0,13832.0,0.0,33815129.0,3181965.0,41228.0,1374.0,214000.0,6200.0,4422.0,509710.0,115267.0,0.0,23.0,723708.0,2431819.0,26438.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,282189,小野市,0,,18,1,0,3,1,0,0,0,0,0,3591001,3591001,0,3,2,8104782,946012,428318,8567,8104782,946012,0,0,0,0,0,0,0,4200730,3591001,0,3,2,548000.0,50302.0,10894.0,41614.0,19224.0,0.0,92514.0,5320.0,0.0,0.0,455486.0,44982.0,0.0,0.0,0.0,0.0,0.0,2473.0,2847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,284424,市川町,0,,18,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450401,3450401,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,300004,和歌山県,0,,18,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340401,3360401,0,2,2,12847208.0,622719.0,20631.0,454165.0,14625.0,0.0,7705418.0,405837.0,0.0,0.0,5141790.0,216882.0,0.0,0.0,0.0,0.0,0.0,105963.0,230224.0,69650.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,320005,島根県,0,,18,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440401,3440401,0,2,2,6165428.0,738300.0,8351.0,475643.0,12000.0,0.0,1332190.0,228078.0,0.0,0.0,4833238.0,510222.0,0.0,0.0,0.0,0.0,0.0,16404.0,135304.0,76370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,340006,広島県,0,,18,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330401,3450401,0,2,1,174736744.0,10789070.0,16196.0,5503564.0,31750.0,0.0,82035728.0,6340054.0,0.0,0.0,92701016.0,4449016.0,156954.0,3250713.0,20711.0,0.0,20.0,3157132.0,2282712.0,900210.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,360007,徳島県,0,,18,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3431015,3430723,0,2,1,1985822.0,182721.0,10868.0,122525.0,13600.0,0.0,1431345.0,122525.0,0.0,0.0,554477.0,60196.0,31171.0,398793.0,12794.0,0.0,20.0,29791.0,92734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,362018,徳島市,0,,18,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031001,4031001,0,3,2,8055480.0,143675.0,56067.0,135243.0,72283.0,0.0,8055480.0,143675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8432.0,122493.0,12750.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,400009,福岡県,0,,18,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4041021,4041021,0,2,1,3553210.0,412504.0,8614.0,273286.0,12486.0,0.0,3553210.0,412504.0,0.0,0.0,0.0,0.0,14311.0,246265.0,17208.0,0.0,23.0,147854.0,21742.0,242908.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,12131,苫小牧市,0,,18,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,70009,福島県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,72109,二本松市,0,,18,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,74641,泉崎村,0,,18,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,75213,三春町,0,,18,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,80004,茨城県,0,,18,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,90000,栃木県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,100005,群馬県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,110001,埼玉県,0,,18,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,120006,千葉県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,130001,東京都,0,,18,2,0,1,1,0,0,0,0,0,2132,153541564,31811,2740,3215811,1173654,0,20,0,26254,0,0,15,15,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,150002,新潟県,0,,18,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14048757,14048757,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,202011,長野市,0,,18,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,202070,須坂市,0,,18,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,220001,静岡県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,803945,803945,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,230006,愛知県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129579027,108991067,20587960,24668,114038558,92929403,21109155,21140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,280003,兵庫県,0,,18,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,281000,神戸市,0,,18,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,282014,姫路市,0,,18,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,282189,小野市,0,,18,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,284424,市川町,0,,18,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,300004,和歌山県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991379,510273,1481106,30340,2590589,34128,2556461,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,320005,島根県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,340006,広島県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,360007,徳島県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,362018,徳島市,0,,18,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,46,12,2,400009,福岡県,0,,18,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
