決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2013,46,9,0,130001,東京都,6,足立市場,13,1,0,1,1,0,1,0,0,0,3200211,3390401,0,3,2,42675,3153,2089,2395,1107,7827,524,757,4171,22779,651,3661,0,20493,0,0,0,0,18254,16221,0,0,0,0,0,3320416,4140401,0,25,0,530,2090,246,1000,1190,1370,2320,2150,660,0,0,2,0,0,57,0,0,51,0,2,22,0,8,0,8,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,130001,東京都,7,板橋市場,13,1,0,1,1,0,1,0,0,0,3470228,3470228,0,3,2,61232,10337,1428,0,1341,1634,0,1279,4625,24234,1245,5249,0,27071,94955,20964,28250,6629,0,0,254,70,764,192,0,3470228,4140401,25,0,0,530,2090,246,1000,1190,1370,2320,2150,660,0,2,0,1,10,0,7,310,0,687,1,7,0,8,0,8,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,130001,東京都,8,世田谷市場,13,1,0,1,1,0,1,0,0,0,3470327,3470327,0,3,2,41482,9513,1143,0,879,1499,0,813,4487,25661,1836,4002,0,26033,37863,8114,5591,1683,0,0,380,99,872,195,0,3470327,4140401,25,0,0,530,2090,246,1000,1190,1370,2320,2150,660,0,1,0,2,10,0,6,270,0,1118,0,12,0,10,0,10,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,130001,東京都,9,北足立市場,13,1,0,1,1,0,1,0,0,0,3540917,3540917,0,3,2,61076,17178,2101,0,1751,4398,0,778,6201,26732,2051,6980,0,43436,115679,25216,45875,13761,0,0,1147,240,1968,541,0,3540917,4140401,25,0,0,530,2090,246,1000,1190,1370,2320,2150,660,0,1,0,1,16,0,9,393,0,550,0,13,0,9,0,9,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,130001,東京都,10,多摩ニュータウン市場,13,1,0,1,1,0,1,0,0,0,3580526,3580526,0,3,2,57153,6575,854,0,231,182,0,325,3367,16114,1425,3810,0,9067,18992,3946,3449,1031,0,0,0,0,38,6,0,3580526,4140401,25,0,0,530,2090,246,1000,1190,1370,2320,2150,660,0,1,0,0,4,0,0,56,0,0,0,1,0,5,0,5,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,130001,東京都,11,葛西市場,13,1,0,1,1,0,1,0,0,0,3590507,3590507,0,3,2,74515,11451,1915,0,1651,2128,70,780,5246,28546,705,6175,0,29927,106680,21563,26676,7979,0,0,598,146,1136,311,0,3590507,4140401,25,0,0,530,2090,246,1000,1190,1370,2320,2150,660,0,1,0,1,10,0,7,314,0,787,1,11,0,8,0,8,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,172014,金沢市,1,金沢市中央卸売市場,13,1,0,3,1,0,1,0,0,0,3410718,3420401,0,3,2,86116,16043,10230,1753,252,2660,0,5247,5575,48779,695,3310,0,45514,62516,15516,32370,8460,55124,47556,0,0,0,0,0,3410324,4251101,30,30,0,245,676,525,221,0,0,1117,645,173,0,1,2,0,17,19,0,208,156,0,31,14,0,16,0,16,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,172014,金沢市,2,金沢市公設花き地方卸売市場,13,1,0,3,1,0,2,0,0,0,3621124,3621124,0,3,2,9195,1446,293,357,351,0,0,98,499,5930,100,582,0,2351,0,0,0,0,0,0,0,0,1217,1438,0,3621124,4170401,30,0,0,515,1418,0,179,0,0,1512,1512,0,0,0,0,1,0,0,2,0,0,270,0,1,0,2,0,2,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,192015,甲府市,1,甲府市地方卸売市場,13,1,0,3,1,0,2,0,0,0,3480702,3490401,0,3,2,115720,11610,5164,1580,90,6632,522,66,3816,27771,967,3469,0,37650,24196,5451,12636,3881,11580,9228,0,0,0,0,0,4090401,4090401,30,30,0,105,546,105,388,0,1050,588,420,1050,0,2,2,0,9,10,0,214,169,0,1,6,0,7,2,9,1,,,,,,,,,,,,,,,,,,,
2013,46,9,0,212016,岐阜市,1,岐阜市中央卸売市場,13,1,0,3,1,0,1,0,0,0,3460719,3470401,0,3,2,114723,19975,8270,9144,1571,5212,759,7874,10141,62331,1773,1942,0,45931,183777,36665,30054,9281,19583,12750,0,0,0,0,0,4010601,4130601,30,30,0,158,1397,147,662,1796,662,1533,599,6300,0,2,2,0,25,16,0,279,185,0,66,9,0,14,0,14,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,270008,大阪府,1,大阪府中央卸売市場,13,1,0,1,2,0,1,0,0,0,3530401,3530401,0,3,2,201351,35452,17864,4576,1093,13730,742,1364,18758,51763,8632,9670,0,70521,158031,33611,71350,20008,50322,39767,0,0,0,0,0,3530410,4240401,25,25,0,345,2422,1252,0,0,1920,2845,2845,525,0,2,2,0,64,59,0,107,0,0,15,24,0,15,0,15,2,,,,,,,,,,,,,,,,,,,
2013,46,9,0,271004,大阪市,1,中央卸売市場　本場,13,1,0,2,2,0,1,0,0,0,3061111,3390401,0,3,2,177955,46858,42716,8301,12777,7497,5115,8786,53657,88143,9690,35182,0,179109,339594,77818,152463,53306,118587,106967,0,0,3977,3744,0,3270401,4200401,25,25,0,987,2488,0,1480,2268,1732,2950,2488,1260,0,2,2,2,135,184,7,3,10,0,49,58,0,57,0,57,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,271004,大阪市,2,中央卸売市場　東部市場,13,1,0,2,2,0,1,0,0,0,3391125,3391125,0,3,2,105615,17739,33406,7939,20750,3928,4318,2520,11474,61131,1409,9019,0,91841,135675,25915,55968,14985,53305,47492,0,0,7997,3462,0,3391125,4240501,25,25,0,301,1765,0,1108,2094,1183,2410,2141,839,0,1,2,1,29,73,6,38,2,0,20,27,0,26,0,26,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,331007,岡山市,1,岡山市中央卸売市場,13,1,0,2,1,0,1,0,0,0,3370626,4140401,0,2,1,194443,22357,15953,5139,1579,5377,3163,9377,12315,74274,2063,5212,0,71279,64914,14042,21883,7946,33990,28370,0,0,56973,4347,0,4090401,4110401,26,26,0,185,1155,0,1260,0,0,1155,1890,140,0,2,2,1,24,30,3,132,157,283,34,37,0,16,0,16,3,,,,,,,,,,,,,,,,,,,
2013,46,9,0,362018,徳島市,1,徳島市中央卸売市場,13,1,0,3,2,0,1,0,0,0,3450401,3450401,0,3,2,103616,10877,5803,9835,432,4339,1242,1704,3071,44014,2522,3033,0,34791,57475,12745,18766,5391,40318,21289,0,0,0,0,0,4180401,4220101,25,25,0,110,840,473,683,0,714,1155,840,4000,0,2,2,0,30,15,0,68,127,0,25,12,0,12,0,12,3,,,,,,,,,,,,,,,,,,,
