決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080
2015,46,12,1,12050,室蘭市,0,,11,1,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3320401,3570601,0,3,2,14047370.0,1294635.0,10850.0,846265.0,25314.0,0.0,13750683.0,1294635.0,0.0,0.0,296687.0,0.0,590.0,7928.0,13437.0,0.0,20.0,448370.0,529349.0,316916.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,12068,釧路市,0,,11,1,0,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3441202,3441202,0,3,2,27808226.0,1733101.0,16045.0,1313106.0,21177.0,0.0,27808226.0,1733101.0,0.0,9700.0,0.0,0.0,43702.0,305914.0,7000.0,0.0,20.0,419995.0,929851.0,383255.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,12238,根室市,0,,11,1,0,3,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3440401,3440401,0,3,2,400640.0,129637.0,3090.0,82058.0,11983.0,0.0,400640.0,129637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47579.0,44189.0,37869.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,120006,千葉県,0,,11,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3360401,3380601,0,2,1,959193848.0,31008280.0,30933.0,21241157.0,45157.0,0.0,962319490.0,31008280.0,0.0,0.0,0.0,0.0,384825.0,18273728.0,47486.0,0.0,23.0,9767123.0,19668816.0,1572341.0,135.0,0.0,135.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,130001,東京都,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3360401,3390401,0,3,2,1925684000.0,27659000.0,69622.0,14568275.0,132183.0,0.0,1839132837.0,26937000.0,18270401.0,806000.0,86551163.0,722000.0,85410.0,28189005.0,330043.0,0.0,20.0,12368725.0,13483476.0,1084799.0,64.0,30.0,94.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,141003,横浜市,0,,11,1,0,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3300401,3300401,0,3,2,631020681.0,1903412.0,331521.0,902848.0,698922.0,0.0,589717139.0,1211295.0,0.0,0.0,41303542.0,692117.0,31890.0,3035089.0,95174.0,0.0,20.0,580583.0,492201.0,138511.0,16.0,10.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,150002,新潟県,0,,11,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3380801,3380801,0,3,2,178065000.0,15332000.0,11614.0,15332000.0,11614.0,0.0,144945043.0,14040597.0,0.0,0.0,33119957.0,1291403.0,55344.0,688340.0,12437.0,0.0,20.0,0.0,13356148.0,684449.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,170003,石川県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3410401,3510101,0,3,2,5764140.0,1039220.0,5547.0,985639.0,5848.0,0.0,5764140.0,1039220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53581.0,928954.0,56685.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,180009,福井県,0,,11,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3450401,3460801,0,2,2,130513000.0,12357000.0,10562.0,10782000.0,12105.0,0.0,120730717.0,11863489.0,0.0,0.0,9782283.0,493511.0,4446.0,31126.0,7000.0,0.0,20.0,1378893.0,10039417.0,445179.0,0.0,6.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,238015,名古屋港管理組合,0,,11,1,0,5,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3340401,3390401,0,3,2,256774000.0,31678000.0,8106.0,24722000.0,10386.0,0.0,243735026.0,30579033.0,0.0,0.0,13038974.0,1098967.0,0.0,0.0,0.0,0.0,0.0,5978238.0,24146360.0,454435.0,8.0,33.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,46,12,1,271004,大阪市,0,,11,1,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3330715,3390401,0,3,2,713349606.0,14997000.0,47566.0,9312137.0,76604.0,0.0,584049916.0,12547968.0,0.0,0.0,129299690.0,2449032.0,99335.0,8639822.0,86977.0,0.0,23.0,4428831.0,6041967.0,2077170.0,64.0,2.0,66.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
