決算年度,業務コード,業種コード,事業コード,団体コード,団体名,施設コード,施設名,表番号,行番号,条件1,条件2,条件3,条件4,条件5,条件6,条件7,条件8,列001,列002,列003,列004,列005,列006,列007,列008,列009,列010,列011,列012,列013,列014,列015,列016,列017,列018,列019,列020,列021,列022,列023,列024,列025,列026,列027,列028,列029,列030,列031,列032,列033,列034,列035,列036,列037,列038,列039,列040,列041,列042,列043,列044,列045,列046,列047,列048,列049,列050,列051,列052,列053,列054,列055,列056,列057,列058,列059,列060,列061,列062,列063,列064,列065,列066,列067,列068,列069,列070,列071,列072,列073,列074,列075,列076,列077,列078,列079,列080,列081,列082,列083,列084,列085,列086,列087,列088,列089,列090,列091,列092,列093,列094,列095,列096,列097,列098,列099
2017,46,12,1,271004,大阪市,0,,11,1,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3330715,3390401,0,3,2,713349606,14997000.0,47566.0,9511594.0,76604.0,0.0,585425258.0,12631442.0,0.0,0.0,127924348.0,2365558.0,174635.0,14987747.0,85823.0,0.0,23.0,4312848.0,6285226.0,2033368.0,65.0,0.0,65.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,281000,神戸市,0,,11,1,0,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3440715,3390401,0,3,2,1244293648,20915931.0,59490.0,11634819.0,113000.0,0.0,925984648.0,17785931.0,0.0,0.0,318309000.0,3130000.0,76956.0,12102090.0,157260.0,0.0,23.0,7161395.0,8459935.0,2164601.0,20.0,32.0,52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,282031,明石市,0,,11,1,0,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4040401,4040401,0,3,2,25781157,191570.0,134578.0,115977.0,234900.0,0.0,25781157.0,191570.0,0.0,0.0,0.0,0.0,42855.0,8080000.0,188542.0,0.0,20.0,75593.0,115977.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,300004,和歌山県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3340401,3360401,0,2,2,28624539,826464.0,34635.0,646464.0,19870.0,0.0,28624539.0,826464.0,0.0,0.0,0.0,0.0,1067.0,22944.0,21503.0,0.0,20.0,188061.0,411127.0,227276.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,310000,鳥取県,0,,11,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3371029,3380520,0,2,2,33129059,3243858.0,10213.0,2574453.0,12868.0,0.0,33129059.0,3243858.0,0.0,0.0,0.0,0.0,70857.0,851225.0,12013.0,0.0,20.0,669405.0,2338393.0,236060.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,320005,島根県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3440401,3440401,0,2,2,4716889,345970.0,13633.0,261926.0,14300.0,0.0,4716889.0,345970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84044.0,257440.0,4486.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,340006,広島県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3330401,3450401,0,2,1,37692142,833478.0,45223.0,790887.0,47658.0,0.0,33849372.0,681923.0,0.0,0.0,3842770.0,151555.0,0.0,0.0,0.0,0.0,0.0,37491.0,594991.0,49441.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,400009,福岡県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3390401,3400401,0,2,1,55978421,2151894.0,26014.0,1712089.0,32696.0,0.0,55978421.0,2151894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481890.0,1670004.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,420000,長崎県,0,,11,1,0,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3390401,3420401,0,3,2,86921249,4788569.0,18152.0,3625149.0,23977.0,0.0,86691249.0,4788569.0,794008.0,20415.0,230000.0,0.0,28553.0,445885.0,15616.0,0.0,20.0,1163420.0,3381527.0,243622.0,7.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,12050,室蘭市,0,,11,2,0,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,3754122,3547505,206617,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,12068,釧路市,0,,11,2,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,2512455,2512455,0,0,633669,633669,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,12238,根室市,0,,11,2,0,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,400640,18911,381729,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,120006,千葉県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,40637396,34770678,5866718,29679,0,0,0,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,130001,東京都,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,471254220,471254220,0,0,217262262,217262262,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,141003,横浜市,0,,11,2,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,138760252,57351905,81408347,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,150002,新潟県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,2840633,2840633,0,0,0,0,0,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,170003,石川県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,1433137,1396025,37112,37112,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,180009,福井県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,122881329,122881329,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,238015,名古屋港管理組合,0,,11,2,0,5,2,0,0,0,0,0,,,,,,,,,,,,,,,,786680,786680,0,0,58958962,58958962,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,271004,大阪市,0,,11,2,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,152892823,145202010,7690813,0,44814319,45309284,-494965,-494965,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,281000,神戸市,0,,11,2,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,1830281,1475750,354531,0,198799373,192680085,6119288,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,282031,明石市,0,,11,2,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,300004,和歌山県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,10407040,3835603,6571437,125706,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,310000,鳥取県,0,,11,2,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,3379413,2366169,1013244,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,320005,島根県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,110176,93123,17053,17053,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,340006,広島県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,811093,590054,221039,65562,0,0,0,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,400009,福岡県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,46,12,1,420000,長崎県,0,,11,2,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,5480019,4742402,737617,166681,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
